"name"	"SN1993L"
"claimedtype"	"Ia"
"discoverer"	"Evans"
"galdec"	"-355129"
"galra"	"225755"
"host"	"IC5270"
"hvel"	"1925"
"redshift"	"0.00644"
"sndec"	"-355126.98"
"snra"	"225752.81"
"photometry"	"MJD"	"49112.4"	"band"	"R"	"instrument"	""	"abmag"	"13.8600"	"aberr"	"0.0300"	"upperlimit"	"0"
"photometry"	"MJD"	"49112.4"	"band"	"B"	"instrument"	""	"abmag"	"14.8400"	"aberr"	"0.0500"	"upperlimit"	"0"
"photometry"	"MJD"	"49112.4"	"band"	"V"	"instrument"	""	"abmag"	"13.9700"	"aberr"	"0.0300"	"upperlimit"	"0"
"photometry"	"MJD"	"49123.33"	"band"	"R"	"instrument"	""	"abmag"	"14.1100"	"aberr"	"0.0500"	"upperlimit"	"0"
"photometry"	"MJD"	"49123.33"	"band"	"B"	"instrument"	""	"abmag"	"15.9400"	"aberr"	"0.0900"	"upperlimit"	"0"
"photometry"	"MJD"	"49123.33"	"band"	"V"	"instrument"	""	"abmag"	"14.6000"	"aberr"	"0.0400"	"upperlimit"	"0"
"photometry"	"MJD"	"49123.34"	"band"	"R"	"instrument"	""	"abmag"	"14.0400"	"aberr"	"0.0500"	"upperlimit"	"0"
"photometry"	"MJD"	"49123.34"	"band"	"B"	"instrument"	""	"abmag"	"15.9400"	"aberr"	"0.0900"	"upperlimit"	"0"
"photometry"	"MJD"	"49123.34"	"band"	"V"	"instrument"	""	"abmag"	"14.6000"	"aberr"	"0.0400"	"upperlimit"	"0"
"photometry"	"MJD"	"49124.38"	"band"	"R"	"instrument"	""	"abmag"	"14.1700"	"aberr"	"0.0200"	"upperlimit"	"0"
"photometry"	"MJD"	"49133.9"	"band"	"R"	"instrument"	""	"abmag"	"14.8700"	"aberr"	"0.0200"	"upperlimit"	"0"
"photometry"	"MJD"	"49133.9"	"band"	"B"	"instrument"	""	"abmag"	"16.7500"	"aberr"	"0.0400"	"upperlimit"	"0"
"photometry"	"MJD"	"49133.9"	"band"	"V"	"instrument"	""	"abmag"	"15.2300"	"aberr"	"0.0100"	"upperlimit"	"0"
