"name"	"SN1998ES"
"photometry"	"MJD"	"51133.33999999985"	"R"	""	"14.391"	"0.039"	"0"
"photometry"	"MJD"	"51134.299999999814"	"R"	""	"14.228"	"0.039"	"0"
"photometry"	"MJD"	"51135.169999999925"	"U"	""	"13.827"	"0.045"	"0"
"photometry"	"MJD"	"51135.169999999925"	"B"	""	"14.288"	"0.021"	"0"
"photometry"	"MJD"	"51135.169999999925"	"V"	""	"14.270"	"0.012"	"0"
"photometry"	"MJD"	"51135.169999999925"	"R"	""	"14.205"	"0.018"	"0"
"photometry"	"MJD"	"51136.33999999985"	"U"	""	"13.725"	"0.084"	"0"
"photometry"	"MJD"	"51136.33999999985"	"B"	""	"14.231"	"0.032"	"0"
"photometry"	"MJD"	"51136.33999999985"	"V"	""	"14.131"	"0.019"	"0"
"photometry"	"MJD"	"51136.33999999985"	"R"	""	"14.073"	"0.031"	"0"
"photometry"	"MJD"	"51136.33999999985"	"I"	""	"14.159"	"0.027"	"0"
"photometry"	"MJD"	"51137.27000000002"	"B"	""	"14.090"	"0.027"	"0"
"photometry"	"MJD"	"51137.27000000002"	"V"	""	"14.061"	"0.014"	"0"
"photometry"	"MJD"	"51137.27000000002"	"R"	""	"13.994"	"0.021"	"0"
"photometry"	"MJD"	"51137.27000000002"	"I"	""	"14.095"	"0.019"	"0"
"photometry"	"MJD"	"51138.14000000013"	"U"	""	"13.537"	"0.047"	"0"
"photometry"	"MJD"	"51138.14000000013"	"B"	""	"14.032"	"0.022"	"0"
"photometry"	"MJD"	"51138.14000000013"	"V"	""	"13.995"	"0.013"	"0"
"photometry"	"MJD"	"51138.14000000013"	"R"	""	"13.913"	"0.023"	"0"
"photometry"	"MJD"	"51138.14000000013"	"I"	""	"14.110"	"0.021"	"0"
"photometry"	"MJD"	"51140.279999999795"	"U"	""	"13.461"	"0.045"	"0"
"photometry"	"MJD"	"51140.279999999795"	"B"	""	"13.945"	"0.023"	"0"
"photometry"	"MJD"	"51140.279999999795"	"V"	""	"13.927"	"0.016"	"0"
"photometry"	"MJD"	"51140.279999999795"	"R"	""	"13.850"	"0.024"	"0"
"photometry"	"MJD"	"51140.279999999795"	"I"	""	"14.079"	"0.027"	"0"
"photometry"	"MJD"	"51141.31999999983"	"U"	""	"13.450"	"0.065"	"0"
"photometry"	"MJD"	"51141.31999999983"	"B"	""	"13.958"	"0.026"	"0"
"photometry"	"MJD"	"51141.31999999983"	"V"	""	"13.889"	"0.019"	"0"
"photometry"	"MJD"	"51141.31999999983"	"R"	""	"13.807"	"0.025"	"0"
"photometry"	"MJD"	"51141.31999999983"	"I"	""	"14.056"	"0.027"	"0"
"photometry"	"MJD"	"51142.33999999985"	"U"	""	"13.507"	"0.041"	"0"
"photometry"	"MJD"	"51142.33999999985"	"B"	""	"13.975"	"0.022"	"0"
"photometry"	"MJD"	"51142.33999999985"	"V"	""	"13.857"	"0.015"	"0"
"photometry"	"MJD"	"51142.33999999985"	"R"	""	"13.801"	"0.022"	"0"
"photometry"	"MJD"	"51142.33999999985"	"I"	""	"14.072"	"0.030"	"0"
"photometry"	"MJD"	"51143.35999999987"	"U"	""	"13.524"	"0.039"	"0"
"photometry"	"MJD"	"51143.35999999987"	"B"	""	"13.974"	"0.017"	"0"
"photometry"	"MJD"	"51143.35999999987"	"V"	""	"13.857"	"0.008"	"0"
"photometry"	"MJD"	"51143.35999999987"	"R"	""	"13.773"	"0.014"	"0"
"photometry"	"MJD"	"51143.35999999987"	"I"	""	"14.100"	"0.018"	"0"
"photometry"	"MJD"	"51144.220000000205"	"U"	""	"13.584"	"0.042"	"0"
"photometry"	"MJD"	"51144.220000000205"	"B"	""	"14.022"	"0.025"	"0"
"photometry"	"MJD"	"51144.220000000205"	"V"	""	"13.841"	"0.017"	"0"
"photometry"	"MJD"	"51144.220000000205"	"I"	""	"14.184"	"0.023"	"0"
"photometry"	"MJD"	"51158.14999999991"	"U"	""	"15.029"	"0.113"	"0"
"photometry"	"MJD"	"51158.14999999991"	"B"	""	"14.877"	"0.059"	"0"
"photometry"	"MJD"	"51158.14999999991"	"V"	""	"14.459"	"0.040"	"0"
"photometry"	"MJD"	"51158.14999999991"	"R"	""	"14.492"	"0.058"	"0"
"photometry"	"MJD"	"51158.14999999991"	"I"	""	"14.765"	"0.079"	"0"
"photometry"	"MJD"	"51159.20999999996"	"U"	""	"15.045"	"0.053"	"0"
"photometry"	"MJD"	"51159.20999999996"	"B"	""	"14.970"	"0.022"	"0"
"photometry"	"MJD"	"51159.20999999996"	"V"	""	"14.453"	"0.013"	"0"
"photometry"	"MJD"	"51159.20999999996"	"R"	""	"14.475"	"0.018"	"0"
"photometry"	"MJD"	"51159.20999999996"	"I"	""	"14.703"	"0.034"	"0"
"photometry"	"MJD"	"51164.12000000011"	"U"	""	"15.863"	"0.063"	"0"
"photometry"	"MJD"	"51164.12000000011"	"B"	""	"15.532"	"0.036"	"0"
"photometry"	"MJD"	"51164.12000000011"	"V"	""	"14.718"	"0.023"	"0"
"photometry"	"MJD"	"51164.12000000011"	"R"	""	"14.587"	"0.031"	"0"
"photometry"	"MJD"	"51164.12000000011"	"I"	""	"14.644"	"0.040"	"0"
"photometry"	"MJD"	"51188.080000000075"	"U"	""	"17.419"	"0.066"	"0"
"photometry"	"MJD"	"51188.080000000075"	"B"	""	"17.009"	"0.036"	"0"
"photometry"	"MJD"	"51188.080000000075"	"V"	""	"15.897"	"0.023"	"0"
"photometry"	"MJD"	"51188.080000000075"	"R"	""	"15.493"	"0.030"	"0"
"photometry"	"MJD"	"51188.080000000075"	"I"	""	"15.218"	"0.037"	"0"
"photometry"	"MJD"	"51195.16000000015"	"U"	""	"17.492"	"0.084"	"0"
"photometry"	"MJD"	"51195.16000000015"	"B"	""	"17.187"	"0.051"	"0"
"photometry"	"MJD"	"51195.16000000015"	"V"	""	"16.106"	"0.028"	"0"
"photometry"	"MJD"	"51195.16000000015"	"R"	""	"15.754"	"0.039"	"0"
"photometry"	"MJD"	"51195.16000000015"	"I"	""	"15.544"	"0.047"	"0"
"photometry"	"MJD"	"51196.10000000009"	"U"	""	"17.702"	"0.119"	"0"
"photometry"	"MJD"	"51196.10000000009"	"B"	""	"17.187"	"0.059"	"0"
"photometry"	"MJD"	"51196.10000000009"	"V"	""	"16.120"	"0.034"	"0"
"photometry"	"MJD"	"51196.10000000009"	"R"	""	"15.787"	"0.047"	"0"
"photometry"	"MJD"	"51196.10000000009"	"I"	""	"15.601"	"0.054"	"0"
"photometry"	"MJD"	"51216.10000000009"	"U"	""	"18.016"	"0.171"	"0"
"photometry"	"MJD"	"51216.10000000009"	"B"	""	"17.490"	"0.115"	"0"
"photometry"	"MJD"	"51216.10000000009"	"V"	""	"16.728"	"0.079"	"0"
"photometry"	"MJD"	"51216.10000000009"	"R"	""	"16.510"	"0.109"	"0"
"photometry"	"MJD"	"51216.10000000009"	"I"	""	"16.647"	"0.144"	"0"
"photometry"	"MJD"	"51224.12999999989"	"B"	""	"17.573"	"0.131"	"0"
"photometry"	"MJD"	"51224.12999999989"	"V"	""	"16.938"	"0.074"	"0"
"photometry"	"MJD"	"51224.12999999989"	"R"	""	"16.845"	"0.116"	"0"
"photometry"	"MJD"	"51224.12999999989"	"I"	""	"17.001"	"0.202"	"0"
"photometry"	"MJD"	"51233.10000000009"	"U"	""	"18.418"	"0.195"	"0"
"photometry"	"MJD"	"51233.10000000009"	"B"	""	"17.954"	"0.125"	"0"
"photometry"	"MJD"	"51233.10000000009"	"V"	""	"17.446"	"0.088"	"0"
"photometry"	"MJD"	"51233.10000000009"	"R"	""	"17.287"	"0.207"	"0"
"host"	"NGC 632"
"claimedtype"	"Ia pec"
