"name"	"SN2007bj"
"photometry"	"MJD"	"54209.40"	"V"	"kait3"	"15.35900"	"0.01200"	"0"
"photometry"	"MJD"	"54209.40"	"R"	"kait3"	"15.36500"	"0.03900"	"0"
"photometry"	"MJD"	"54209.40"	"B"	"kait3"	"15.54600"	"0.01000"	"0"
"photometry"	"MJD"	"54209.40"	"I"	"kait3"	"15.81200"	"0.12300"	"0"
"photometry"	"MJD"	"54211.44"	"R"	"kait3"	"15.49700"	"0.01500"	"0"
"photometry"	"MJD"	"54211.44"	"V"	"kait3"	"15.52700"	"0.01000"	"0"
"photometry"	"MJD"	"54211.44"	"B"	"kait3"	"15.68300"	"0.02100"	"0"
"photometry"	"MJD"	"54211.44"	"I"	"kait3"	"16.11400"	"0.04300"	"0"
"photometry"	"MJD"	"54213.50"	"V"	"kait3"	"15.64400"	"0.01500"	"0"
"photometry"	"MJD"	"54213.50"	"R"	"kait3"	"15.66400"	"0.01200"	"0"
"photometry"	"MJD"	"54213.50"	"B"	"kait3"	"15.87300"	"0.01600"	"0"
"photometry"	"MJD"	"54213.50"	"I"	"kait3"	"16.34100"	"0.07800"	"0"
"photometry"	"MJD"	"54216.41"	"V"	"kait3"	"15.78500"	"0.01000"	"0"
"photometry"	"MJD"	"54216.41"	"R"	"kait3"	"15.81200"	"0.03700"	"0"
"photometry"	"MJD"	"54216.41"	"B"	"kait3"	"16.14100"	"0.01100"	"0"
"photometry"	"MJD"	"54216.41"	"I"	"kait3"	"16.28800"	"0.08800"	"0"
"photometry"	"MJD"	"54219.44"	"R"	"kait3"	"15.86000"	"0.02800"	"0"
"photometry"	"MJD"	"54219.44"	"V"	"kait3"	"15.91100"	"0.02700"	"0"
"photometry"	"MJD"	"54219.44"	"I"	"kait3"	"16.18100"	"0.05400"	"0"
"photometry"	"MJD"	"54219.44"	"B"	"kait3"	"16.45200"	"0.03600"	"0"
"photometry"	"MJD"	"54226.42"	"R"	"kait3"	"15.92800"	"0.02000"	"0"
"photometry"	"MJD"	"54226.42"	"I"	"kait3"	"16.05400"	"0.08300"	"0"
"photometry"	"MJD"	"54226.42"	"V"	"kait3"	"16.25300"	"0.02700"	"0"
"photometry"	"MJD"	"54226.42"	"B"	"kait3"	"16.99300"	"0.04200"	"0"
"photometry"	"MJD"	"54229.43"	"I"	"kait3"	"15.93500"	"0.04200"	"0"
"photometry"	"MJD"	"54229.43"	"R"	"kait3"	"16.04200"	"0.01700"	"0"
"photometry"	"MJD"	"54229.43"	"V"	"kait3"	"16.36000"	"0.05400"	"0"
"photometry"	"MJD"	"54229.43"	"B"	"kait3"	"17.20600"	"0.02900"	"0"
"photometry"	"MJD"	"54232.44"	"I"	"kait3"	"15.86000"	"0.01800"	"0"
"photometry"	"MJD"	"54232.44"	"R"	"kait3"	"16.15400"	"0.04500"	"0"
"photometry"	"MJD"	"54232.44"	"V"	"kait3"	"16.55300"	"0.02100"	"0"
"photometry"	"MJD"	"54232.44"	"B"	"kait3"	"17.46700"	"0.04400"	"0"
"photometry"	"MJD"	"54235.41"	"I"	"kait3"	"15.92800"	"0.15100"	"0"
"photometry"	"MJD"	"54235.41"	"R"	"kait3"	"16.31800"	"0.02800"	"0"
"photometry"	"MJD"	"54235.41"	"V"	"kait3"	"16.89300"	"0.03500"	"0"
"photometry"	"MJD"	"54235.41"	"B"	"kait3"	"17.71600"	"0.04800"	"0"
"photometry"	"MJD"	"54238.42"	"I"	"kait3"	"16.24900"	"0.03500"	"0"
"photometry"	"MJD"	"54238.42"	"R"	"kait3"	"16.47000"	"0.03800"	"0"
"photometry"	"MJD"	"54238.42"	"V"	"kait3"	"16.86300"	"0.03800"	"0"
"photometry"	"MJD"	"54238.42"	"B"	"kait3"	"17.77300"	"0.05300"	"0"
"photometry"	"MJD"	"54241.42"	"I"	"kait4"	"16.70700"	"0.05600"	"0"
"photometry"	"MJD"	"54241.42"	"R"	"kait4"	"16.76800"	"0.01900"	"0"
"photometry"	"MJD"	"54241.42"	"V"	"kait4"	"17.16900"	"0.02900"	"0"
"photometry"	"MJD"	"54241.42"	"B"	"kait4"	"17.98000"	"0.04500"	"0"
"photometry"	"MJD"	"54244.41"	"R"	"kait4"	"16.80800"	"0.01900"	"0"
"photometry"	"MJD"	"54244.41"	"I"	"kait4"	"16.86900"	"0.12400"	"0"
"photometry"	"MJD"	"54244.41"	"V"	"kait4"	"17.19200"	"0.03800"	"0"
"photometry"	"MJD"	"54247.40"	"R"	"kait4"	"17.03800"	"0.03600"	"0"
"photometry"	"MJD"	"54247.40"	"I"	"kait4"	"17.08200"	"0.10700"	"0"
"photometry"	"MJD"	"54247.40"	"V"	"kait4"	"17.37200"	"0.03800"	"0"
"photometry"	"MJD"	"54247.40"	"B"	"kait4"	"18.13000"	"0.02500"	"0"
"photometry"	"MJD"	"54258.32"	"R"	"kait4"	"17.49100"	"0.04700"	"0"
"photometry"	"MJD"	"54258.32"	"I"	"kait4"	"17.51000"	"0.09600"	"0"
"photometry"	"MJD"	"54258.32"	"V"	"kait4"	"17.88400"	"0.04800"	"0"
"photometry"	"MJD"	"54258.32"	"B"	"kait4"	"18.33400"	"0.05600"	"0"
"photometry"	"MJD"	"54262.32"	"R"	"kait4"	"17.61900"	"0.06400"	"0"
"photometry"	"MJD"	"54262.32"	"I"	"kait4"	"17.73800"	"0.19100"	"0"
"photometry"	"MJD"	"54262.32"	"V"	"kait4"	"17.83800"	"0.04000"	"0"
"photometry"	"MJD"	"54262.32"	"B"	"kait4"	"18.36800"	"0.06000"	"0"
"photometry"	"MJD"	"54266.35"	"R"	"kait4"	"17.78500"	"0.09800"	"0"
"photometry"	"MJD"	"54266.35"	"V"	"kait4"	"18.07400"	"0.08000"	"0"
"photometry"	"MJD"	"54266.35"	"B"	"kait4"	"18.47700"	"0.05200"	"0"
"photometry"	"MJD"	"54268.32"	"R"	"kait4"	"17.84300"	"0.04400"	"0"
"photometry"	"MJD"	"54268.32"	"V"	"kait4"	"18.12900"	"0.03900"	"0"
"photometry"	"MJD"	"54268.32"	"B"	"kait4"	"18.68500"	"0.09400"	"0"
"photometry"	"MJD"	"54270.34"	"V"	"kait4"	"18.09500"	"0.05200"	"0"
"photometry"	"MJD"	"54270.34"	"B"	"kait4"	"18.44500"	"0.07900"	"0"
"photometry"	"MJD"	"54274.30"	"B"	"kait4"	"18.58000"	"0.05700"	"0"
"photometry"	"MJD"	"54282.29"	"R"	"kait4"	"18.07000"	"0.08000"	"0"
"photometry"	"MJD"	"54282.29"	"B"	"kait4"	"18.69700"	"0.12800"	"0"
"host"	"NGC6172"
"claimedtype"	"Ia"
