"name"	"SN2005jj"
"citations"	""
"claimedtype"	"Ia"
"discoverer"	"SDSS-II"
"galdec"	"+002430"
"galra"	"205644"
"host"	"A205644+0024"
"hvel"	"91400.0"
"instruments"	""
"notes"	""
"redshift"	"0.37"
"sndec"	"+002430.0"
"snra"	"205644.66"
"photometry"	"MJD"	"53623.174432"	"r"	"SDSS"	"25.148"	"0.700"	"0"
"photometry"	"MJD"	"53623.175262"	"i"	"SDSS"	"25.111"	"0.549"	"0"
"photometry"	"MJD"	"53623.176091"	"u"	"SDSS"	"23.580"	"0.891"	"0"
"photometry"	"MJD"	"53623.176920"	"z"	"SDSS"	"21.682"	"0.457"	"0"
"photometry"	"MJD"	"53623.177749"	"g"	"SDSS"	"24.886"	"0.772"	"0"
"photometry"	"MJD"	"53626.160650"	"r"	"SDSS"	"25.353"	"0.998"	"0"
"photometry"	"MJD"	"53626.161479"	"i"	"SDSS"	"25.264"	"0.591"	"0"
"photometry"	"MJD"	"53626.162308"	"u"	"SDSS"	"22.463"	"0.578"	"0"
"photometry"	"MJD"	"53626.163137"	"z"	"SDSS"	"23.498"	"0.556"	"0"
"photometry"	"MJD"	"53626.163967"	"g"	"SDSS"	"26.433"	"0.767"	"0"
"photometry"	"MJD"	"53628.145529"	"r"	"SDSS"	"24.717"	"2.000"	"0"
"photometry"	"MJD"	"53628.146358"	"i"	"SDSS"	"23.551"	"1.103"	"0"
"photometry"	"MJD"	"53628.147187"	"u"	"SDSS"	"22.615"	"1.296"	"0"
"photometry"	"MJD"	"53628.148017"	"z"	"SDSS"	"22.920"	"1.155"	"0"
"photometry"	"MJD"	"53628.148846"	"g"	"SDSS"	"23.609"	"1.343"	"0"
"photometry"	"MJD"	"53635.153481"	"r"	"SDSS"	"25.907"	"0.837"	"0"
"photometry"	"MJD"	"53635.154311"	"i"	"SDSS"	"24.306"	"1.026"	"0"
"photometry"	"MJD"	"53635.155140"	"u"	"SDSS"	"26.659"	"0.427"	"0"
"photometry"	"MJD"	"53635.155969"	"z"	"SDSS"	"22.754"	"0.585"	"0"
"photometry"	"MJD"	"53635.156798"	"g"	"SDSS"	"25.833"	"0.814"	"0"
"photometry"	"MJD"	"53637.146284"	"r"	"SDSS"	"24.962"	"0.928"	"0"
"photometry"	"MJD"	"53637.147113"	"i"	"SDSS"	"25.905"	"0.787"	"0"
"photometry"	"MJD"	"53637.147942"	"u"	"SDSS"	"26.293"	"0.726"	"0"
"photometry"	"MJD"	"53637.148772"	"z"	"SDSS"	"21.879"	"0.716"	"0"
"photometry"	"MJD"	"53637.149601"	"g"	"SDSS"	"25.705"	"0.736"	"0"
"photometry"	"MJD"	"53644.138446"	"r"	"SDSS"	"24.787"	"0.654"	"0"
"photometry"	"MJD"	"53644.139275"	"i"	"SDSS"	"24.687"	"0.654"	"0"
"photometry"	"MJD"	"53644.140105"	"u"	"SDSS"	"22.672"	"0.384"	"0"
"photometry"	"MJD"	"53644.140934"	"z"	"SDSS"	"22.070"	"0.594"	"0"
"photometry"	"MJD"	"53644.141763"	"g"	"SDSS"	"26.301"	"0.377"	"0"
"photometry"	"MJD"	"53654.172388"	"r"	"SDSS"	"22.824"	"0.365"	"0"
"photometry"	"MJD"	"53654.173217"	"i"	"SDSS"	"24.966"	"0.812"	"0"
"photometry"	"MJD"	"53654.174047"	"u"	"SDSS"	"25.613"	"1.591"	"0"
"photometry"	"MJD"	"53654.174876"	"z"	"SDSS"	"23.832"	"0.640"	"0"
"photometry"	"MJD"	"53654.175705"	"g"	"SDSS"	"24.162"	"0.881"	"0"
"photometry"	"MJD"	"53656.119523"	"r"	"SDSS"	"22.451"	"0.485"	"0"
"photometry"	"MJD"	"53656.120352"	"i"	"SDSS"	"22.679"	"0.623"	"0"
"photometry"	"MJD"	"53656.121181"	"u"	"SDSS"	"24.074"	"3.317"	"0"
"photometry"	"MJD"	"53656.122011"	"z"	"SDSS"	"21.312"	"0.549"	"0"
"photometry"	"MJD"	"53656.122840"	"g"	"SDSS"	"23.000"	"0.708"	"0"
"photometry"	"MJD"	"53668.121534"	"r"	"SDSS"	"22.065"	"0.187"	"0"
"photometry"	"MJD"	"53668.122363"	"i"	"SDSS"	"22.118"	"0.497"	"0"
"photometry"	"MJD"	"53668.123192"	"u"	"SDSS"	"23.233"	"0.778"	"0"
"photometry"	"MJD"	"53668.124021"	"z"	"SDSS"	"23.529"	"0.889"	"0"
"photometry"	"MJD"	"53668.124850"	"g"	"SDSS"	"22.806"	"0.180"	"0"
"photometry"	"MJD"	"53670.125978"	"r"	"SDSS"	"22.158"	"0.167"	"0"
"photometry"	"MJD"	"53670.126807"	"i"	"SDSS"	"22.143"	"0.293"	"0"
"photometry"	"MJD"	"53670.127636"	"u"	"SDSS"	"24.451"	"1.583"	"0"
"photometry"	"MJD"	"53670.128466"	"z"	"SDSS"	"22.446"	"0.949"	"0"
"photometry"	"MJD"	"53670.129295"	"g"	"SDSS"	"22.547"	"0.155"	"0"
"photometry"	"MJD"	"53673.093814"	"r"	"SDSS"	"22.011"	"0.139"	"0"
"photometry"	"MJD"	"53673.094644"	"i"	"SDSS"	"22.411"	"0.284"	"0"
"photometry"	"MJD"	"53673.095473"	"u"	"SDSS"	"22.742"	"0.456"	"0"
"photometry"	"MJD"	"53673.096302"	"z"	"SDSS"	"21.787"	"0.556"	"0"
"photometry"	"MJD"	"53673.097131"	"g"	"SDSS"	"22.626"	"0.135"	"0"
"photometry"	"MJD"	"53675.090398"	"r"	"SDSS"	"22.343"	"0.201"	"0"
"photometry"	"MJD"	"53675.091227"	"i"	"SDSS"	"22.666"	"0.376"	"0"
"photometry"	"MJD"	"53675.092056"	"u"	"SDSS"	"26.101"	"0.628"	"0"
"photometry"	"MJD"	"53675.092886"	"z"	"SDSS"	"23.002"	"0.835"	"0"
"photometry"	"MJD"	"53675.093715"	"g"	"SDSS"	"22.924"	"0.171"	"0"
"photometry"	"MJD"	"53677.111380"	"r"	"SDSS"	"22.327"	"0.173"	"0"
"photometry"	"MJD"	"53677.112209"	"i"	"SDSS"	"21.988"	"0.150"	"0"
"photometry"	"MJD"	"53677.113038"	"u"	"SDSS"	"25.292"	"0.849"	"0"
"photometry"	"MJD"	"53677.113867"	"z"	"SDSS"	"22.387"	"0.712"	"0"
"photometry"	"MJD"	"53677.114697"	"g"	"SDSS"	"23.472"	"0.315"	"0"
