"name"	"SN1995bd"
"claimedtype"	"Ia pec"
"discoverer"	"Pollas"
"galdec"	"+110404"
"galra"	"044519"
"host"	"UGC 3151"
"hvel"	"4615"
"redshift"	"0.0155"
"sndec"	"+110402.5"
"snra"	"044521.24"
"photometry"	"MJD"	"50077.3"	"band"	"B"	"instrument"	""	"abmag"	"17.91"	"aberr"	"0.02"	"upperlimit"	"0"
"photometry"	"MJD"	"50077.3"	"band"	"V"	"instrument"	""	"abmag"	"17.22"	"aberr"	"0.03"	"upperlimit"	"0"
"photometry"	"MJD"	"50077.3"	"band"	"R"	"instrument"	""	"abmag"	"16.73"	"aberr"	"0.03"	"upperlimit"	"0"
"photometry"	"MJD"	"50077.3"	"band"	"I"	"instrument"	""	"abmag"	"16.43"	"aberr"	"0.03"	"upperlimit"	"0"
"photometry"	"MJD"	"50078.39"	"band"	"B"	"instrument"	""	"abmag"	"17.74"	"aberr"	"0.02"	"upperlimit"	"0"
"photometry"	"MJD"	"50078.39"	"band"	"V"	"instrument"	""	"abmag"	"17.07"	"aberr"	"0.02"	"upperlimit"	"0"
"photometry"	"MJD"	"50078.39"	"band"	"R"	"instrument"	""	"abmag"	"16.56"	"aberr"	"0.03"	"upperlimit"	"0"
"photometry"	"MJD"	"50078.39"	"band"	"I"	"instrument"	""	"abmag"	"16.30"	"aberr"	"0.03"	"upperlimit"	"0"
"photometry"	"MJD"	"50079.25"	"band"	"B"	"instrument"	""	"abmag"	"17.61"	"aberr"	"0.02"	"upperlimit"	"0"
"photometry"	"MJD"	"50079.25"	"band"	"V"	"instrument"	""	"abmag"	"16.94"	"aberr"	"0.02"	"upperlimit"	"0"
"photometry"	"MJD"	"50079.25"	"band"	"R"	"instrument"	""	"abmag"	"16.46"	"aberr"	"0.03"	"upperlimit"	"0"
"photometry"	"MJD"	"50079.25"	"band"	"I"	"instrument"	""	"abmag"	"16.23"	"aberr"	"0.02"	"upperlimit"	"0"
"photometry"	"MJD"	"50081.16"	"band"	"B"	"instrument"	""	"abmag"	"17.40"	"aberr"	"0.02"	"upperlimit"	"0"
"photometry"	"MJD"	"50081.16"	"band"	"V"	"instrument"	""	"abmag"	"16.70"	"aberr"	"0.02"	"upperlimit"	"0"
"photometry"	"MJD"	"50081.16"	"band"	"R"	"instrument"	""	"abmag"	"16.27"	"aberr"	"0.04"	"upperlimit"	"0"
"photometry"	"MJD"	"50081.16"	"band"	"I"	"instrument"	""	"abmag"	"16.07"	"aberr"	"0.02"	"upperlimit"	"0"
"photometry"	"MJD"	"50087.22"	"band"	"B"	"instrument"	""	"abmag"	"17.29"	"aberr"	"0.03"	"upperlimit"	"0"
"photometry"	"MJD"	"50087.22"	"band"	"V"	"instrument"	""	"abmag"	"16.49"	"aberr"	"0.02"	"upperlimit"	"0"
"photometry"	"MJD"	"50087.22"	"band"	"R"	"instrument"	""	"abmag"	"16.06"	"aberr"	"0.03"	"upperlimit"	"0"
"photometry"	"MJD"	"50087.22"	"band"	"I"	"instrument"	""	"abmag"	"16.07"	"aberr"	"0.02"	"upperlimit"	"0"
"photometry"	"MJD"	"50088.21"	"band"	"B"	"instrument"	""	"abmag"	"17.36"	"aberr"	"0.03"	"upperlimit"	"0"
"photometry"	"MJD"	"50088.21"	"band"	"V"	"instrument"	""	"abmag"	"16.51"	"aberr"	"0.02"	"upperlimit"	"0"
"photometry"	"MJD"	"50088.21"	"band"	"R"	"instrument"	""	"abmag"	"16.08"	"aberr"	"0.03"	"upperlimit"	"0"
"photometry"	"MJD"	"50088.21"	"band"	"I"	"instrument"	""	"abmag"	"16.16"	"aberr"	"0.04"	"upperlimit"	"0"
"photometry"	"MJD"	"50089.24"	"band"	"B"	"instrument"	""	"abmag"	"17.37"	"aberr"	"0.02"	"upperlimit"	"0"
"photometry"	"MJD"	"50089.24"	"band"	"V"	"instrument"	""	"abmag"	"16.50"	"aberr"	"0.03"	"upperlimit"	"0"
"photometry"	"MJD"	"50089.24"	"band"	"R"	"instrument"	""	"abmag"	"16.08"	"aberr"	"0.03"	"upperlimit"	"0"
"photometry"	"MJD"	"50089.24"	"band"	"I"	"instrument"	""	"abmag"	"16.14"	"aberr"	"0.02"	"upperlimit"	"0"
