"name"	"SN1992ar"
"claimedtype"	"Ic"
"discoverer"	"Antezana"
"galdec"	"-443853"
"galra"	"231728"
"host"	"A231728-4438"
"hvel"	"40300.0"
"redshift"	"0.145"
"sndec"	"-443853.81"
"snra"	"231728.40"
"photometry"	"MJD"	"48835.43"	"band"	"V"	"instrument"	""	"abmag"	"20.1100"	"aberr"	"0.0400"	"upperlimit"	"0"
"photometry"	"MJD"	"48836.28"	"band"	"B"	"instrument"	""	"abmag"	"21.0500"	"aberr"	"0.2000"	"upperlimit"	"0"
"photometry"	"MJD"	"48840.3"	"band"	"B"	"instrument"	""	"abmag"	"21.4700"	"aberr"	"0.1900"	"upperlimit"	"0"
"photometry"	"MJD"	"48840.31"	"band"	"V"	"instrument"	""	"abmag"	"20.5400"	"aberr"	"0.0600"	"upperlimit"	"0"
"photometry"	"MJD"	"48847.21"	"band"	"V"	"instrument"	""	"abmag"	"21.2200"	"aberr"	"0.1200"	"upperlimit"	"0"
"photometry"	"MJD"	"48867.05"	"band"	"V"	"instrument"	""	"abmag"	"21.9100"	"aberr"	"0.0500"	"upperlimit"	"0"
"photometry"	"MJD"	"48867.05"	"band"	"R"	"instrument"	""	"abmag"	"21.1400"	"aberr"	"0.0700"	"upperlimit"	"0"
"photometry"	"MJD"	"48898.28"	"band"	"R"	"instrument"	""	"abmag"	"22.1300"	"aberr"	"0.0700"	"upperlimit"	"0"
"photometry"	"MJD"	"48898.29"	"band"	"V"	"instrument"	""	"abmag"	"22.3100"	"aberr"	"0.0700"	"upperlimit"	"0"
"photometry"	"MJD"	"48899.15"	"band"	"V"	"instrument"	""	"abmag"	"22.3000"	"aberr"	"0.0800"	"upperlimit"	"0"
"photometry"	"MJD"	"48956.04"	"band"	"V"	"instrument"	""	"abmag"	"23.2200"	"aberr"	"0.1500"	"upperlimit"	"0"
