"name"	"SN1998bp"
"hvel"	"3167"
"redshift"	"0.0106"
"instruments"	""
"notes"	""
"claimedtype"	"Ia"
"host"	"NGC6495"
"citations"	""
"photometry"	"MJD"	"50934.38"	"U"	""	"15.655"	"0.037"	"0"
"photometry"	"MJD"	"50934.38"	"B"	""	"15.641"	"0.014"	"0"
"photometry"	"MJD"	"50934.38"	"V"	""	"15.439"	"0.008"	"0"
"photometry"	"MJD"	"50934.38"	"R"	""	"15.162"	"0.011"	"0"
"photometry"	"MJD"	"50934.38"	"I"	""	"15.230"	"0.014"	"0"
"photometry"	"MJD"	"50937.4"	"U"	""	"15.801"	"0.040"	"0"
"photometry"	"MJD"	"50937.4"	"B"	""	"15.672"	"0.017"	"0"
"photometry"	"MJD"	"50937.4"	"V"	""	"15.313"	"0.010"	"0"
"photometry"	"MJD"	"50937.4"	"R"	""	"15.070"	"0.015"	"0"
"photometry"	"MJD"	"50937.4"	"I"	""	"15.134"	"0.016"	"0"
"photometry"	"MJD"	"50938.45"	"U"	""	"15.923"	"0.037"	"0"
"photometry"	"MJD"	"50938.45"	"B"	""	"15.739"	"0.014"	"0"
"photometry"	"MJD"	"50938.45"	"V"	""	"15.298"	"0.008"	"0"
"photometry"	"MJD"	"50938.45"	"R"	""	"15.054"	"0.012"	"0"
"photometry"	"MJD"	"50938.45"	"I"	""	"15.135"	"0.013"	"0"
"photometry"	"MJD"	"50939.43"	"B"	""	"15.849"	"0.029"	"0"
"photometry"	"MJD"	"50939.43"	"V"	""	"15.307"	"0.019"	"0"
"photometry"	"MJD"	"50939.43"	"R"	""	"15.052"	"0.026"	"0"
"photometry"	"MJD"	"50939.43"	"I"	""	"15.160"	"0.025"	"0"
"photometry"	"MJD"	"50949.43"	"U"	""	"17.921"	"0.053"	"0"
"photometry"	"MJD"	"50949.43"	"B"	""	"17.416"	"0.026"	"0"
"photometry"	"MJD"	"50949.43"	"V"	""	"16.077"	"0.011"	"0"
"photometry"	"MJD"	"50949.43"	"R"	""	"15.607"	"0.015"	"0"
"photometry"	"MJD"	"50949.43"	"I"	""	"15.295"	"0.019"	"0"
"photometry"	"MJD"	"50951.37"	"U"	""	"18.184"	"0.069"	"0"
"photometry"	"MJD"	"50951.37"	"B"	""	"17.636"	"0.038"	"0"
"photometry"	"MJD"	"50951.37"	"V"	""	"16.266"	"0.013"	"0"
"photometry"	"MJD"	"50951.37"	"R"	""	"15.751"	"0.021"	"0"
"photometry"	"MJD"	"50951.37"	"I"	""	"15.403"	"0.025"	"0"
"photometry"	"MJD"	"50953.35"	"U"	""	"18.250"	"0.049"	"0"
"photometry"	"MJD"	"50953.35"	"B"	""	"17.883"	"0.029"	"0"
"photometry"	"MJD"	"50953.35"	"V"	""	"16.416"	"0.012"	"0"
"photometry"	"MJD"	"50953.35"	"R"	""	"15.870"	"0.019"	"0"
"photometry"	"MJD"	"50953.35"	"I"	""	"15.482"	"0.023"	"0"
"photometry"	"MJD"	"50955.39"	"U"	""	"18.417"	"0.053"	"0"
"photometry"	"MJD"	"50955.39"	"B"	""	"18.028"	"0.032"	"0"
"photometry"	"MJD"	"50955.39"	"V"	""	"16.653"	"0.013"	"0"
"photometry"	"MJD"	"50955.39"	"R"	""	"16.058"	"0.019"	"0"
"photometry"	"MJD"	"50955.39"	"I"	""	"15.622"	"0.022"	"0"
"photometry"	"MJD"	"50959.44"	"U"	""	"18.700"	"0.046"	"0"
"photometry"	"MJD"	"50959.44"	"B"	""	"18.239"	"0.023"	"0"
"photometry"	"MJD"	"50959.44"	"V"	""	"16.941"	"0.016"	"0"
"photometry"	"MJD"	"50959.44"	"R"	""	"16.441"	"0.021"	"0"
"photometry"	"MJD"	"50959.44"	"I"	""	"16.022"	"0.022"	"0"
"photometry"	"MJD"	"50962.38"	"U"	""	"18.770"	"0.062"	"0"
"photometry"	"MJD"	"50962.38"	"B"	""	"18.422"	"0.042"	"0"
"photometry"	"MJD"	"50962.38"	"V"	""	"17.125"	"0.019"	"0"
"photometry"	"MJD"	"50962.38"	"R"	""	"16.680"	"0.026"	"0"
"photometry"	"MJD"	"50962.38"	"I"	""	"16.237"	"0.035"	"0"
"photometry"	"MJD"	"50980.34"	"U"	""	"19.263"	"0.088"	"0"
"photometry"	"MJD"	"50980.34"	"B"	""	"18.939"	"0.064"	"0"
"photometry"	"MJD"	"50980.34"	"V"	""	"17.787"	"0.039"	"0"
"photometry"	"MJD"	"50980.34"	"R"	""	"17.481"	"0.051"	"0"
"photometry"	"MJD"	"50980.34"	"I"	""	"17.203"	"0.053"	"0"
"photometry"	"MJD"	"50983.31"	"U"	""	"19.434"	"0.053"	"0"
"photometry"	"MJD"	"50983.31"	"B"	""	"18.958"	"0.031"	"0"
"photometry"	"MJD"	"50983.31"	"V"	""	"17.891"	"0.013"	"0"
"photometry"	"MJD"	"50983.31"	"R"	""	"17.610"	"0.022"	"0"
"photometry"	"MJD"	"50983.31"	"I"	""	"17.307"	"0.029"	"0"
"photometry"	"MJD"	"50987.32"	"U"	""	"19.476"	"0.083"	"0"
"photometry"	"MJD"	"50987.32"	"B"	""	"19.025"	"0.038"	"0"
"photometry"	"MJD"	"50987.32"	"V"	""	"18.014"	"0.017"	"0"
"photometry"	"MJD"	"50987.32"	"R"	""	"17.770"	"0.027"	"0"
"photometry"	"MJD"	"50987.32"	"I"	""	"17.529"	"0.038"	"0"
"photometry"	"MJD"	"50996.28"	"B"	""	"19.204"	"0.049"	"0"
"photometry"	"MJD"	"50996.28"	"V"	""	"18.301"	"0.025"	"0"
"photometry"	"MJD"	"50996.28"	"R"	""	"18.121"	"0.036"	"0"
"photometry"	"MJD"	"50996.28"	"I"	""	"17.836"	"0.059"	"0"
"photometry"	"MJD"	"51013.24"	"U"	""	"20.311"	"0.106"	"0"
"photometry"	"MJD"	"51013.24"	"B"	""	"19.456"	"0.037"	"0"
"photometry"	"MJD"	"51013.24"	"V"	""	"18.721"	"0.025"	"0"
"photometry"	"MJD"	"51013.24"	"R"	""	"18.835"	"0.053"	"0"
"photometry"	"MJD"	"51013.24"	"I"	""	"18.538"	"0.106"	"0"
"photometry"	"MJD"	"51077.13"	"B"	""	"20.705"	"0.082"	"0"
"photometry"	"MJD"	"51077.13"	"I"	""	"20.114"	"0.175"	"0"
