"name"	"SN1999bi"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://www.cbat.eps.harvard.edu/iauc/07100/07136.html#Item1'>IAUC 7136</a>"	"alias"	"2"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2012A%26A...538A.120L'>2012A&A...538A.120L</a>"	"alias"	"3"
"aliases"	"SN1999bi"
"claimedtype"	"Ia"
"discoverday"	"10"
"discoverer"	"Supernova Cosmology Project"
"discovermonth"	"3"
"discoveryear"	"1999"
"galdec"	"-114515"
"galra"	"110115"
"host"	"A110115-1145"
"hvel"	"34900"
"maxday"	"10"
"maxmonth"	"3"
"maxyear"	"1999"
"redshift"	"0.124"
"sndec"	"-11:45:15.2"
"snra"	"11:01:15.76"
"photometry"	"timeunit"	"MJD"	"time"	"51247.5"	"abmag"	"20.5"	"source"	"2,1"
