"name"	"SN1999dq"
"source"	"name"	"<a href='https://www.cfa.harvard.edu/supernova/SNarchive.html'>CfA Supernova Archive</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2006AJ....131..527J'>2006AJ....131..527J</a>"	"alias"	"2"
"source"	"name"	"<a href='http://heracles.astro.berkeley.edu/sndb/info'>UCB Filippenko Group's Supernova Database (SNDB)</a>"	"alias"	"3"
"source"	"name"	"<a href='http://dau.itep.ru/sn/node/72'>Sternberg Astronomical Institute Supernova Light Curve Catalogue</a>"	"alias"	"4"	"secondary"	"1"
"source"	"name"	"VSNET 2001"	"alias"	"5"
"source"	"name"	"S.Jha et al., 2005, astro-ph/0509234"	"alias"	"6"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"7"	"secondary"	"1"
"source"	"name"	"<a href='http://www.cbat.eps.harvard.edu/iauc/07200/07247.html#Item2'>IAUC 7247</a>"	"alias"	"8"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2012A%26A...538A.120L'>2012A&A...538A.120L</a>"	"alias"	"9"
"aliases"	"SN1999dq"
"claimedtype"	"Ia"
"discoverday"	"31"
"discoverer"	"LOSS"
"discovermonth"	"12"
"discoveryear"	"1969"
"galdec"	"+205836"
"galra"	"023400"
"host"	"NGC 976"
"hvel"	"4332"
"maxday"	"31"
"maxmonth"	"12"
"maxyear"	"1969"
"redshift"	"0.014"
"sndec"	"+20:58:30.4"
"snra"	"02:33:59.68"
"photometry"	"timeunit"	"MJD"	"time"	"40586.5"	"abmag"	"15.1"	"source"	"8,7"
"photometry"	"timeunit"	"MJD"	"time"	"51423.5"	"band"	"C"	"abmag"	"16.3"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51424.4"	"band"	"C"	"abmag"	"16"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51424.43"	"band"	"I"	"instrument"	"kait2"	"abmag"	"15.57300"	"aberr"	"0.01800"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51424.43"	"band"	"R"	"instrument"	"kait2"	"abmag"	"15.60700"	"aberr"	"0.01100"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51424.43"	"band"	"V"	"instrument"	"kait2"	"abmag"	"15.76400"	"aberr"	"0.01000"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51424.43"	"band"	"B"	"instrument"	"kait2"	"abmag"	"15.95400"	"aberr"	"0.02500"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51425.48"	"band"	"I"	"instrument"	"kait2"	"abmag"	"15.35700"	"aberr"	"0.01500"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51425.48"	"band"	"R"	"instrument"	"kait2"	"abmag"	"15.36300"	"aberr"	"0.01000"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51425.48"	"band"	"V"	"instrument"	"kait2"	"abmag"	"15.51300"	"aberr"	"0.01200"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51425.48"	"band"	"B"	"instrument"	"kait2"	"abmag"	"15.70600"	"aberr"	"0.01700"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51425.71"	"band"	"C"	"abmag"	"15.2"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"51426.45"	"band"	"R"	"instrument"	"kait2"	"abmag"	"15.18000"	"aberr"	"0.01000"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51426.45"	"band"	"V"	"instrument"	"kait2"	"abmag"	"15.33100"	"aberr"	"0.01000"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51426.45"	"band"	"B"	"instrument"	"kait2"	"abmag"	"15.48900"	"aberr"	"0.02100"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51426.49"	"band"	"U"	"abmag"	"15.027"	"aberr"	"0.043"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51426.49"	"band"	"B"	"abmag"	"15.477"	"aberr"	"0.022"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51426.49"	"band"	"V"	"abmag"	"15.325"	"aberr"	"0.014"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51426.49"	"band"	"R"	"abmag"	"15.202"	"aberr"	"0.017"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51426.49"	"band"	"I"	"abmag"	"15.147"	"aberr"	"0.022"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51426.49"	"band"	"B"	"abmag"	"15.48"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51426.49"	"band"	"I"	"abmag"	"15.15"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51426.49"	"band"	"R"	"abmag"	"15.2"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51426.49"	"band"	"U"	"abmag"	"15.03"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51426.49"	"band"	"V"	"abmag"	"15.32"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51427.46"	"band"	"I"	"instrument"	"kait2"	"abmag"	"15.03100"	"aberr"	"0.01100"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51427.46"	"band"	"R"	"instrument"	"kait2"	"abmag"	"15.04800"	"aberr"	"0.01000"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51427.46"	"band"	"V"	"instrument"	"kait2"	"abmag"	"15.17700"	"aberr"	"0.01000"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51427.46"	"band"	"B"	"instrument"	"kait2"	"abmag"	"15.32400"	"aberr"	"0.01000"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"51427.47"	"band"	"U"	"abmag"	"14.831"	"aberr"	"0.037"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51427.47"	"band"	"B"	"abmag"	"15.322"	"aberr"	"0.015"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51427.47"	"band"	"V"	"abmag"	"15.162"	"aberr"	"0.010"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51427.47"	"band"	"R"	"abmag"	"15.027"	"aberr"	"0.013"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51427.47"	"band"	"I"	"abmag"	"15.029"	"aberr"	"0.015"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"51427.47"	"band"	"B"	"abmag"	"15.32"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"51427.47"	"band"	"I"	"abmag"	"15.03"	"source"	"4,6"
