"name"	"SN2007rv"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://www.cbat.eps.harvard.edu/cbet/001100/CBET001152.txt'>CBET 1152</a>"	"alias"	"2"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2012A%26A...538A.120L'>2012A&A...538A.120L</a>"	"alias"	"3"
"aliases"	"SN2007rv"
"claimedtype"	"Ia"
"discoverday"	"6"
"discoverer"	"T. G. Tan"
"discovermonth"	"11"
"discoveryear"	"2007"
"galdec"	"-272756"
"galra"	"014952"
"host"	"NGC 689"
"hvel"	"4203"
"maxday"	"6"
"maxmonth"	"11"
"maxyear"	"2007"
"redshift"	"0.014"
"sndec"	"-27:28:02.6"
"snra"	"01:49:52.88"
"photometry"	"timeunit"	"MJD"	"time"	"54410.5"	"abmag"	"15.4"	"source"	"2,1"
