"name"	"SN1997dg"
"source"	"name"	"<a href='https://www.cfa.harvard.edu/supernova/SNarchive.html'>CfA Supernova Archive</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2006AJ....131..527J'>2006AJ....131..527J</a>"	"alias"	"2"
"source"	"name"	"<a href='http://dau.itep.ru/sn/node/72'>Sternberg Astronomical Institute Supernova Light Curve Catalogue</a>"	"alias"	"3"	"secondary"	"1"
"source"	"name"	"S.Jha et al., 2005, astro-ph/0509234"	"alias"	"4"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2012A%26A...538A.120L'>2012A&A...538A.120L</a>"	"alias"	"5"
"claimedtype"	"Ia"
"discoverday"	"29"
"discoverer"	"BAOSS"
"discovermonth"	"9"
"discoveryear"	"1997"
"galdec"	"+261211"
"galra"	"234014"
"host"	"A234014+2612"
"hvel"	"10200"
"maxday"	"29"
"maxmonth"	"9"
"maxyear"	"1997"
"redshift"	"0.0346"
"sndec"	"+261211.8"
"snra"	"234014.21"
"photometry"	"timeunit"	"MJD"	"time"	"50720.4"	"band"	"U"	"abmag"	"16.806"	"aberr"	"0.047"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50720.4"	"band"	"B"	"abmag"	"17.186"	"aberr"	"0.027"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50720.4"	"band"	"V"	"abmag"	"17.095"	"aberr"	"0.018"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50720.4"	"band"	"R"	"abmag"	"16.921"	"aberr"	"0.024"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50720.4"	"band"	"I"	"abmag"	"17.141"	"aberr"	"0.026"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50720.4"	"band"	"B"	"abmag"	"17.19"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50720.4"	"band"	"I"	"abmag"	"17.14"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50720.4"	"band"	"R"	"abmag"	"16.92"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50720.4"	"band"	"U"	"abmag"	"16.81"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50720.4"	"band"	"V"	"abmag"	"17.09"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50722.24"	"band"	"U"	"abmag"	"16.919"	"aberr"	"0.044"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50722.24"	"band"	"B"	"abmag"	"17.178"	"aberr"	"0.021"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50722.24"	"band"	"V"	"abmag"	"17.098"	"aberr"	"0.014"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50722.24"	"band"	"R"	"abmag"	"16.927"	"aberr"	"0.019"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50722.24"	"band"	"I"	"abmag"	"17.231"	"aberr"	"0.023"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50722.24"	"band"	"B"	"abmag"	"17.18"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50722.24"	"band"	"I"	"abmag"	"17.23"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50722.24"	"band"	"R"	"abmag"	"16.93"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50722.24"	"band"	"U"	"abmag"	"16.92"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50722.24"	"band"	"V"	"abmag"	"17.1"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50726.33"	"band"	"U"	"abmag"	"17.405"	"aberr"	"0.044"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50726.33"	"band"	"B"	"abmag"	"17.364"	"aberr"	"0.022"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50726.33"	"band"	"V"	"abmag"	"17.230"	"aberr"	"0.013"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50726.33"	"band"	"R"	"abmag"	"17.078"	"aberr"	"0.019"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50726.33"	"band"	"I"	"abmag"	"17.392"	"aberr"	"0.022"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50726.33"	"band"	"B"	"abmag"	"17.36"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50726.33"	"band"	"I"	"abmag"	"17.39"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50726.33"	"band"	"R"	"abmag"	"17.08"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50726.33"	"band"	"U"	"abmag"	"17.41"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50730.15"	"band"	"U"	"abmag"	"17.958"	"aberr"	"0.049"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50730.15"	"band"	"B"	"abmag"	"17.745"	"aberr"	"0.022"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50730.15"	"band"	"V"	"abmag"	"17.387"	"aberr"	"0.012"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50730.15"	"band"	"R"	"abmag"	"17.344"	"aberr"	"0.017"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50730.15"	"band"	"I"	"abmag"	"17.714"	"aberr"	"0.024"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50730.15"	"band"	"B"	"abmag"	"17.75"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50730.15"	"band"	"I"	"abmag"	"17.71"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50730.15"	"band"	"R"	"abmag"	"17.34"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50730.15"	"band"	"U"	"abmag"	"17.96"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50730.15"	"band"	"V"	"abmag"	"17.39"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50747.21"	"band"	"B"	"abmag"	"19.612"	"aberr"	"0.132"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50747.21"	"band"	"V"	"abmag"	"18.416"	"aberr"	"0.029"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50747.21"	"band"	"R"	"abmag"	"17.910"	"aberr"	"0.038"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50747.21"	"band"	"I"	"abmag"	"17.587"	"aberr"	"0.039"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50747.21"	"band"	"B"	"abmag"	"19.61"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50747.21"	"band"	"I"	"abmag"	"17.59"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50747.21"	"band"	"V"	"abmag"	"18.42"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50761.29"	"band"	"U"	"abmag"	"19.311"	"aberr"	"0.275"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50761.29"	"band"	"B"	"abmag"	"20.406"	"aberr"	"0.191"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50761.29"	"band"	"V"	"abmag"	"19.205"	"aberr"	"0.047"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50761.29"	"band"	"R"	"abmag"	"18.668"	"aberr"	"0.066"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50761.29"	"band"	"I"	"abmag"	"18.406"	"aberr"	"0.063"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50761.29"	"band"	"B"	"abmag"	"20.41"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50761.29"	"band"	"I"	"abmag"	"18.41"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50761.29"	"band"	"R"	"abmag"	"18.67"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50761.29"	"band"	"U"	"abmag"	"19.31"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50761.29"	"band"	"V"	"abmag"	"19.2"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50783.22"	"band"	"U"	"abmag"	"20.664"	"aberr"	"0.144"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50783.22"	"band"	"V"	"abmag"	"19.786"	"aberr"	"0.034"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50783.22"	"band"	"R"	"abmag"	"19.420"	"aberr"	"0.046"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50783.22"	"band"	"I"	"abmag"	"19.424"	"aberr"	"0.111"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50783.22"	"band"	"I"	"abmag"	"19.42"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50783.22"	"band"	"U"	"abmag"	"20.66"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50783.22"	"band"	"V"	"abmag"	"19.79"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50810.1"	"band"	"B"	"abmag"	"21.392"	"aberr"	"0.192"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50810.1"	"band"	"V"	"abmag"	"20.383"	"aberr"	"0.116"	"source"	"1,2"
