"name"	"DES14C1eu"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://www.astronomerstelegram.org/?read=6515'>ATEL 6515</a>"	"alias"	"2"
"aliases"	"DES14C1eu"
"claimedtype"	"Ia"
"discoverday"	"29"
"discoverer"	"Dark Energy Survey"
"discovermonth"	"8"
"discoveryear"	"2014"
"maxday"	"29"
"maxmonth"	"8"
"maxyear"	"2014"
"redshift"	"0.39"
"sndec"	"-27:54:18.1"
"snra"	"03:38:53.58"
"photometry"	"timeunit"	"MJD"	"time"	"56898.5"	"abmag"	"22.2"	"source"	"2,1"
