"name"	"ELISE"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://www.astronomerstelegram.org/?read=5949'>ATEL 5949</a>"	"alias"	"2"
"aliases"	"ELISE"
"discoverday"	"2"
"discoverer"	"DECam"
"discovermonth"	"3"
"discoveryear"	"2014"
"maxday"	"2"
"maxmonth"	"3"
"maxyear"	"2014"
"sndec"	"+02:44:40.842"
"snra"	"10:01:36.977"
"photometry"	"timeunit"	"MJD"	"time"	"56718.5"	"abmag"	"22.8"	"source"	"2,1"
