"name"	"SN2008dp"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://www.cbat.eps.harvard.edu/cbet/001400/CBET001416.txt'>CBET 1416</a>"	"alias"	"2"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2012A%26A...538A.120L'>2012A&A...538A.120L</a>"	"alias"	"3"
"aliases"	"SN2008dp"
"discoverday"	"24"
"discoverer"	"Berto Monard"
"discovermonth"	"6"
"discoveryear"	"2008"
"galdec"	"-384705"
"galra"	"114950"
"host"	"ESO 320-G26"
"hvel"	"2840"
"maxday"	"24"
"maxmonth"	"6"
"maxyear"	"2008"
"redshift"	"0.0092"
"sndec"	"-38:47:02.1"
"snra"	"11:49:48.86"
"photometry"	"timeunit"	"MJD"	"time"	"54641.5"	"abmag"	"17.0"	"source"	"2,1"
