"name"	"SN2002ht"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://www.cbat.eps.harvard.edu/iauc/08000/08012.html#Item1'>IAUC 8012</a>"	"alias"	"2"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2012A%26A...538A.120L'>2012A&A...538A.120L</a>"	"alias"	"3"
"aliases"	"SN2002ht"
"discoverday"	"1"
"discoverer"	"HST GOODS team"
"discovermonth"	"11"
"discoveryear"	"2002"
"galdec"	"-274129"
"galra"	"033209"
"host"	"A033209-2741"
"maxday"	"1"
"maxmonth"	"11"
"maxyear"	"2002"
"sndec"	"-27:41:29.3"
"snra"	"03:32:09.32"
"photometry"	"timeunit"	"MJD"	"time"	"52579.5"	"abmag"	"25.5"	"source"	"2,1"
