"name"	"iPTF15cqn"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://www.astronomerstelegram.org/?read=8130'>ATEL 8130</a>"	"alias"	"2"
"aliases"	"iPTF15cqn"
"claimedtype"	"Ia"
"discoverday"	"5"
"discoverer"	"PTF"
"discovermonth"	"9"
"discoveryear"	"2015"
"maxday"	"5"
"maxmonth"	"9"
"maxyear"	"2015"
"redshift"	"0.17"
"sndec"	"+41:47:31.51"
"snra"	"23:49:57.768"
"photometry"	"timeunit"	"MJD"	"time"	"57270.5"	"abmag"	"21.0"	"source"	"2,1"
