"name"	"SN1997br"
"source"	"name"	"<a href='https://www.cfa.harvard.edu/supernova/SNarchive.html'>CfA Supernova Archive</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2006AJ....131..527J'>2006AJ....131..527J</a>"	"alias"	"2"
"source"	"name"	"<a href='http://dau.itep.ru/sn/node/72'>Sternberg Astronomical Institute Supernova Light Curve Catalogue</a>"	"alias"	"3"	"secondary"	"1"
"source"	"name"	"BAO: W.Li et al., 1999, AJ, 117, 2709; astro-ph/9903466"	"alias"	"4"
"source"	"name"	"VSNET 2001"	"alias"	"5"
"source"	"name"	"S.Jha et al., 2005, astro-ph/0509234"	"alias"	"6"
"source"	"name"	"G.Altavilla et al., MNRAS, 349, 1344, 2004; astro-ph/0401273"	"alias"	"7"
"source"	"name"	"KAIT: W.Li et al., 1999, AJ, 117, 2709; astro-ph/9903466"	"alias"	"8"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2012A%26A...538A.120L'>2012A&A...538A.120L</a>"	"alias"	"9"
"claimedtype"	"Ia pec"
"discoverday"	"12"
"discoverer"	"BAOSS"
"discovermonth"	"4"
"discoveryear"	"1997"
"galdec"	"-220301"
"galra"	"132044"
"host"	"E576-G40"
"hvel"	"2069"
"maxday"	"17"
"maxmonth"	"4"
"maxyear"	"1997"
"redshift"	"0.00693"
"sndec"	"-220212.3"
"snra"	"132042.40"
"photometry"	"timeunit"	"MJD"	"time"	"50550.0"	"band"	"B"	"abmag"	"14.69"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50550.0"	"band"	"R"	"abmag"	"14.32"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50550.0"	"band"	"V"	"abmag"	"14.38"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50550.67"	"band"	"V"	"abmag"	"14.8"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"50551.0"	"band"	"B"	"abmag"	"14.53"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50551.0"	"band"	"R"	"abmag"	"14.21"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50551.0"	"band"	"V"	"abmag"	"14.24"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50551.34"	"band"	"U"	"abmag"	"13.713"	"aberr"	"0.045"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50551.34"	"band"	"B"	"abmag"	"14.397"	"aberr"	"0.016"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50551.34"	"band"	"V"	"abmag"	"14.154"	"aberr"	"0.008"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50551.34"	"band"	"R"	"abmag"	"13.983"	"aberr"	"0.011"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50551.34"	"band"	"I"	"abmag"	"13.922"	"aberr"	"0.011"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50551.34"	"band"	"B"	"abmag"	"14.4"	"source"	"3,6"
"photometry"	"timeunit"	"MJD"	"time"	"50551.34"	"band"	"I"	"abmag"	"13.92"	"source"	"3,6"
"photometry"	"timeunit"	"MJD"	"time"	"50551.34"	"band"	"R"	"abmag"	"13.98"	"source"	"3,6"
"photometry"	"timeunit"	"MJD"	"time"	"50551.34"	"band"	"U"	"abmag"	"13.71"	"source"	"3,6"
"photometry"	"timeunit"	"MJD"	"time"	"50551.34"	"band"	"V"	"abmag"	"14.15"	"source"	"3,6"
"photometry"	"timeunit"	"MJD"	"time"	"50552.0"	"band"	"B"	"abmag"	"14.52"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50552.0"	"band"	"R"	"abmag"	"14.08"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50552.0"	"band"	"V"	"abmag"	"14.11"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50552.33"	"band"	"U"	"abmag"	"13.695"	"aberr"	"0.053"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50552.33"	"band"	"B"	"abmag"	"14.317"	"aberr"	"0.028"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50552.33"	"band"	"V"	"abmag"	"14.078"	"aberr"	"0.016"	"source"	"1,2"
