"name"	"SN2001bd"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://www.cbat.eps.harvard.edu/iauc/07600/07615.html#Item1'>IAUC 7615</a>"	"alias"	"2"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2012A%26A...538A.120L'>2012A&A...538A.120L</a>"	"alias"	"3"
"aliases"	"SN2001bd"
"claimedtype"	"II"
"discoverday"	"18"
"discoverer"	"ESO"
"discovermonth"	"4"
"discoveryear"	"2001"
"galdec"	"-641707"
"galra"	"191310"
"host"	"A191310-6417"
"hvel"	"28800"
"maxday"	"18"
"maxmonth"	"4"
"maxyear"	"2001"
"redshift"	"0.096"
"sndec"	"-64:17:07.0"
"snra"	"19:13:10.97"
"photometry"	"timeunit"	"MJD"	"time"	"52017.5"	"abmag"	"22.6"	"source"	"2,1"
