"name"	"SN1970M"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://www.cbat.eps.harvard.edu/iauc/02200/02290.html'>IAUC 2290</a>"	"alias"	"2"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2012A%26A...538A.120L'>2012A&A...538A.120L</a>"	"alias"	"3"
"aliases"	"SN1970M"
"discoverday"	"25"
"discoverer"	"Miklos Lovas"
"discovermonth"	"11"
"discoveryear"	"1970"
"maxday"	"25"
"maxmonth"	"11"
"maxyear"	"1970"
"sndec"	"+14:03:09.0"
"snra"	"10:48:15.8"
"photometry"	"timeunit"	"MJD"	"time"	"40915.5"	"abmag"	"16.5"	"source"	"2,1"
