"name"	"SN2003gk"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://www.cbat.eps.harvard.edu/iauc/08100/08162.html#Item2'>IAUC 8162</a>"	"alias"	"2"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2012A%26A...538A.120L'>2012A&A...538A.120L</a>"	"alias"	"3"
"aliases"	"SN2003gk"
"claimedtype"	"Ib"
"discoverday"	"30"
"discoverer"	"LOTOSS"
"discovermonth"	"6"
"discoveryear"	"2003"
"galdec"	"+021549"
"galra"	"230143"
"host"	"NGC 7460"
"hvel"	"3218"
"maxday"	"30"
"maxmonth"	"6"
"maxyear"	"2003"
"redshift"	"0.0108"
"sndec"	"+02:16:08.79"
"snra"	"23:01:42.998"
"photometry"	"timeunit"	"MJD"	"time"	"52820.5"	"abmag"	"17.2"	"source"	"2,1"
