"name"	"PS1-14abo"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://star.pst.qub.ac.uk/ps1threepi/psdb/public/'>PS1 SN page</a>"	"alias"	"2"
"aliases"	"PS1-14abo"
"discoverday"	"12"
"discoverer"	"PS1"
"discovermonth"	"12"
"discoveryear"	"2014"
"maxday"	"12"
"maxmonth"	"12"
"maxyear"	"2014"
"sndec"	"+20:19:42.1"
"snra"	"04:09:26.01"
"photometry"	"timeunit"	"MJD"	"time"	"57003.5"	"abmag"	"21.5"	"source"	"2,1"
