"name"	"PS15auf"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://star.pst.qub.ac.uk/ps1threepi/psdb/public/'>PS1 SN page</a>"	"alias"	"2"
"aliases"	"PS15auf"
"claimedtype"	"unk"
"discoverday"	"15"
"discoverer"	"PS1"
"discovermonth"	"6"
"discoveryear"	"2015"
"maxday"	"15"
"maxmonth"	"6"
"maxyear"	"2015"
"sndec"	"-14:35:46.3"
"snra"	"20:38:09.66"
"photometry"	"timeunit"	"MJD"	"time"	"57188.5"	"abmag"	"20.5"	"source"	"2,1"
