"name"	"SN2003df"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://www.cbat.eps.harvard.edu/iauc/08100/08112.html#Item1'>IAUC 8112</a>"	"alias"	"2"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2012A%26A...538A.120L'>2012A&A...538A.120L</a>"	"alias"	"3"
"aliases"	"SN2003df"
"discoverday"	"8"
"discoverer"	"Nearby Supernova Factory"
"discovermonth"	"4"
"discoveryear"	"2003"
"galdec"	"+265736"
"galra"	"120731"
"host"	"A120731+2657"
"maxday"	"8"
"maxmonth"	"4"
"maxyear"	"2003"
"sndec"	"+26:57:36.29"
"snra"	"12:07:31.368"
"photometry"	"timeunit"	"MJD"	"time"	"52737.5"	"abmag"	"20.7"	"source"	"2,1"
