"name"	"SN1975O"
"source"	"name"	"<a href='http://dau.itep.ru/sn/node/72'>Sternberg Astronomical Institute Supernova Light Curve Catalogue</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"F.Ciatti, L.Rosino, A.A.Suppl., 34,387,1978"	"alias"	"2"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"3"	"secondary"	"1"
"source"	"name"	"<a href='http://www.cbat.eps.harvard.edu/iauc/02800/02874.html'>IAUC 2874</a>"	"alias"	"4"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2012A%26A...538A.120L'>2012A&A...538A.120L</a>"	"alias"	"5"
"aliases"	"SN1975O"
"claimedtype"	"Ia*"
"discoverday"	"29"
"discoverer"	"Charles Kowal"
"discovermonth"	"11"
"discoveryear"	"1975"
"galdec"	"+250859"
"galra"	"075820"
"host"	"NGC 2487"
"hvel"	"4835"
"maxday"	"29"
"maxmonth"	"11"
"maxyear"	"1975"
"redshift"	"0.0163"
"sndec"	"+25:08:06.0"
"snra"	"07:58:21.1"
"photometry"	"timeunit"	"MJD"	"time"	"42745.5"	"abmag"	"15.2"	"source"	"4,3"
"photometry"	"timeunit"	"MJD"	"time"	"42750.9"	"band"	"B"	"abmag"	"15.78"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"42750.9"	"band"	"V"	"abmag"	"15.69"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"42751.95"	"band"	"B"	"abmag"	"15.85"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"42751.95"	"band"	"V"	"abmag"	"15.58"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"42755.08"	"band"	"B"	"abmag"	"16.16"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"42755.08"	"band"	"V"	"abmag"	"15.69"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"42775.01"	"band"	"B"	"abmag"	"17.76"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"42779.88"	"band"	"B"	"abmag"	"18.11"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"42784.05"	"band"	"B"	"abmag"	"18.21"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"42784.05"	"band"	"V"	"abmag"	"17.19"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"42797.84"	"band"	"B"	"abmag"	"18.41"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"42797.84"	"band"	"V"	"abmag"	"17.59"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"42801.95"	"band"	"B"	"abmag"	"18.51"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"42801.95"	"band"	"V"	"abmag"	"17.59"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"42805.88"	"band"	"B"	"abmag"	"18.51"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"42805.88"	"band"	"V"	"abmag"	"17.59"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"42816.03"	"band"	"B"	"abmag"	"18.61"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"42816.03"	"band"	"V"	"abmag"	"17.79"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"42830.96"	"band"	"V"	"abmag"	"17.79"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"42867.89"	"band"	"B"	"abmag"	"18.81"	"source"	"1,2"
