"name"	"SN2008dv"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://www.cbat.eps.harvard.edu/cbet/001400/CBET001425.txt'>CBET 1425</a>"	"alias"	"2"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2012A%26A...538A.120L'>2012A&A...538A.120L</a>"	"alias"	"3"
"aliases"	"SN2008dv"
"claimedtype"	"Ic"
"discoverday"	"30"
"discoverer"	"Koichi Itagaki"
"discovermonth"	"6"
"discoveryear"	"2008"
"galdec"	"+723420"
"galra"	"033750"
"host"	"NGC 1343"
"hvel"	"2180"
"maxday"	"30"
"maxmonth"	"6"
"maxyear"	"2008"
"redshift"	"0.0074"
"sndec"	"+72:34:21.8"
"snra"	"03:37:51.43"
"photometry"	"timeunit"	"MJD"	"time"	"54647.5"	"abmag"	"18.3"	"source"	"2,1"
