"name"	"SN2002hp"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://www.cbat.eps.harvard.edu/iauc/08000/08012.html#Item1'>IAUC 8012</a>"	"alias"	"2"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2012A%26A...538A.120L'>2012A&A...538A.120L</a>"	"alias"	"3"
"aliases"	"SN2002hp"
"claimedtype"	"Ia"
"discoverday"	"31"
"discoverer"	"HST GOODS team"
"discovermonth"	"10"
"discoveryear"	"2002"
"galdec"	"-274617"
"galra"	"033224"
"host"	"A033224-2746"
"hvel"	"205000"
"maxday"	"31"
"maxmonth"	"10"
"maxyear"	"2002"
"redshift"	"1.305"
"sndec"	"-27:46:17.8"
"snra"	"03:32:24.79"
"photometry"	"timeunit"	"MJD"	"time"	"52578.5"	"abmag"	"24.4"	"source"	"2,1"
