"name"	"SN1965G"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://www.cbat.eps.harvard.edu/iauc/01900/01904.html'>IAUC 1904</a>"	"alias"	"2"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2012A%26A...538A.120L'>2012A&A...538A.120L</a>"	"alias"	"3"
"aliases"	"SN1965G"
"discoverday"	"22"
"discoverer"	"Haro, Hoffmeister"
"discovermonth"	"3"
"discoveryear"	"1965"
"galdec"	"+240724"
"galra"	"121152"
"host"	"NGC 4162"
"hvel"	"2569"
"maxday"	"22"
"maxmonth"	"3"
"maxyear"	"1965"
"redshift"	"0.00861"
"sndec"	"+24:06:56.0"
"snra"	"12:11:54.0"
"photometry"	"timeunit"	"MJD"	"time"	"38841.5"	"abmag"	"14.0"	"source"	"2,1"
