"name"	"SN2004bd"
"source"	"name"	"<a href='http://heracles.astro.berkeley.edu/sndb/info'>UCB Filippenko Group's Supernova Database (SNDB)</a>"	"alias"	"1"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"2"	"secondary"	"1"
"source"	"name"	"<a href='http://www.cbat.eps.harvard.edu/iauc/08300/08316.html#Item1'>IAUC 8316</a>"	"alias"	"3"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2012A%26A...538A.120L'>2012A&A...538A.120L</a>"	"alias"	"4"
"aliases"	"SN2004bd"
"claimedtype"	"Ia"
"discoverday"	"6"
"discoverer"	"Mark Armstrong"
"discovermonth"	"4"
"discoveryear"	"2004"
"galdec"	"+315435"
"galra"	"113942"
"host"	"NGC 3786"
"hvel"	"2722"
"maxday"	"6"
"maxmonth"	"4"
"maxyear"	"2004"
"redshift"	"0.00912"
"sndec"	"+31:54:31.8"
"snra"	"11:39:42.18"
"photometry"	"timeunit"	"MJD"	"time"	"53101.5"	"abmag"	"14.3"	"source"	"3,2"
"photometry"	"timeunit"	"MJD"	"time"	"53104.23"	"band"	"R"	"instrument"	"kait3"	"abmag"	"15.22500"	"aberr"	"0.01100"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"53107.28"	"band"	"I"	"instrument"	"kait3"	"abmag"	"15.44500"	"aberr"	"0.07400"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"53107.28"	"band"	"R"	"instrument"	"kait3"	"abmag"	"15.51100"	"aberr"	"0.05500"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"53107.28"	"band"	"V"	"instrument"	"kait3"	"abmag"	"15.66100"	"aberr"	"0.03300"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"53107.28"	"band"	"B"	"instrument"	"kait3"	"abmag"	"16.59300"	"aberr"	"0.02600"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"53108.29"	"band"	"I"	"instrument"	"kait3"	"abmag"	"15.48800"	"aberr"	"0.01900"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"53108.29"	"band"	"R"	"instrument"	"kait3"	"abmag"	"15.61100"	"aberr"	"0.01500"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"53108.29"	"band"	"V"	"instrument"	"kait3"	"abmag"	"15.71900"	"aberr"	"0.01900"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"53108.29"	"band"	"B"	"instrument"	"kait3"	"abmag"	"16.79900"	"aberr"	"0.02500"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"53109.35"	"band"	"I"	"instrument"	"kait3"	"abmag"	"15.47100"	"aberr"	"0.02400"	"source"	"1"
