"name"	"SN2007sr"
"source"	"name"	"<a href='http://heracles.astro.berkeley.edu/sndb/info'>UCB Filippenko Group's Supernova Database (SNDB)</a>"	"alias"	"1"
"source"	"name"	"<a href='http://dau.itep.ru/sn/node/72'>Sternberg Astronomical Institute Supernova Light Curve Catalogue</a>"	"alias"	"2"	"secondary"	"1"
"source"	"name"	"M.Hicken et al., 2009, astro-ph/0901.4787"	"alias"	"3"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"4"	"secondary"	"1"
"source"	"name"	"<a href='http://www.cbat.eps.harvard.edu/cbet/001100/CBET001172.txt'>CBET 1172</a>"	"alias"	"5"
"source"	"name"	"V Stan Howerton"	"alias"	"6"
"source"	"name"	"LLA"	"alias"	"7"
"source"	"name"	"LLA=20"	"alias"	"8"
"source"	"name"	"B Stan Howerton"	"alias"	"9"
"source"	"name"	"Stan Howerton"	"alias"	"10"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2012A%26A...538A.120L'>2012A&A...538A.120L</a>"	"alias"	"11"
"aliases"	"SN2007sr"
"claimedtype"	"Ia"
"discoverday"	"20"
"discoverer"	"CRTS"
"discovermonth"	"12"
"discoveryear"	"2007"
"galdec"	"-185203"
"galra"	"120153"
"host"	"NGC 4038"
"hvel"	"1634"
"maxday"	"20"
"maxmonth"	"12"
"maxyear"	"2007"
"redshift"	"0.0055"
"sndec"	"-18:58:21.72"
"snra"	"12:01:52.80"
"photometry"	"timeunit"	"MJD"	"time"	"54454.5"	"abmag"	"12.8"	"source"	"5,4"
"photometry"	"timeunit"	"MJD"	"time"	"54455.528"	"abmag"	"12.8"	"source"	"6,4"
"photometry"	"timeunit"	"MJD"	"time"	"54458.2"	"band"	"CR"	"abmag"	"13.2"	"source"	"7,4"
"photometry"	"timeunit"	"MJD"	"time"	"54458.203"	"band"	"CR"	"abmag"	"13.2"	"source"	"7,4"
"photometry"	"timeunit"	"MJD"	"time"	"54458.208"	"band"	"V"	"abmag"	"13.0"	"source"	"7,4"
"photometry"	"timeunit"	"MJD"	"time"	"54458.212"	"band"	"R"	"abmag"	"13.2"	"source"	"7,4"
"photometry"	"timeunit"	"MJD"	"time"	"54458.216"	"band"	"I"	"abmag"	"13.4"	"source"	"7,4"
"photometry"	"timeunit"	"MJD"	"time"	"54461.161"	"band"	"CR"	"abmag"	"13.4"	"source"	"7,4"
"photometry"	"timeunit"	"MJD"	"time"	"54461.165"	"band"	"I"	"abmag"	"13.6"	"source"	"7,4"
"photometry"	"timeunit"	"MJD"	"time"	"54461.167"	"band"	"R"	"abmag"	"13.4"	"source"	"7,4"
"photometry"	"timeunit"	"MJD"	"time"	"54461.168"	"band"	"V"	"abmag"	"13.2"	"source"	"7,4"
"photometry"	"timeunit"	"MJD"	"time"	"54461.169"	"band"	"B"	"abmag"	"13.8"	"source"	"7,4"
"photometry"	"timeunit"	"MJD"	"time"	"54463.232"	"band"	"I"	"abmag"	"13.6"	"source"	"7,4"
"photometry"	"timeunit"	"MJD"	"time"	"54463.238"	"band"	"V"	"abmag"	"13.3"	"source"	"7,4"
"photometry"	"timeunit"	"MJD"	"time"	"54463.244"	"band"	"B"	"abmag"	"14.1"	"source"	"7,4"
"photometry"	"timeunit"	"MJD"	"time"	"54463.248"	"band"	"CR"	"abmag"	"13.5"	"source"	"7,4"
"photometry"	"timeunit"	"MJD"	"time"	"54463.25"	"band"	"R"	"abmag"	"13.6"	"source"	"7,4"
"photometry"	"timeunit"	"MJD"	"time"	"54463.774"	"abmag"	"14.2"	"source"	"9,4"
"photometry"	"timeunit"	"MJD"	"time"	"54467.767"	"band"	"B"	"abmag"	"14.5"	"source"	"10,4"
"photometry"	"timeunit"	"MJD"	"time"	"54471.733"	"band"	"B"	"abmag"	"14.8"	"source"	"10,4"
"photometry"	"timeunit"	"MJD"	"time"	"54473.71"	"band"	"B"	"abmag"	"15.1"	"source"	"10,4"
"photometry"	"timeunit"	"MJD"	"time"	"54476.158"	"band"	"V"	"abmag"	"14.1"	"source"	"10,4"
