"name"	"Gaia14acb"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://gaia.ac.uk/selected-gaia-science-alerts'>GAIA page</a>"	"alias"	"2"
"aliases"	"Gaia14acb"
"claimedtype"	"unk"
"discoverday"	"5"
"discoverer"	"Gaia Photometric Science Alerts programme"
"discovermonth"	"10"
"discoveryear"	"2014"
"maxday"	"5"
"maxmonth"	"10"
"maxyear"	"2014"
"redshift"	"0.05"
"sndec"	"-19:47:43.8"
"snra"	"15:47:21.35"
"photometry"	"timeunit"	"MJD"	"time"	"56935.5"	"abmag"	"18.1"	"source"	"2,1"
