"name"	"SN2006is"
"source"	"name"	"<a href='http://csp.obs.carnegiescience.edu/data'>Carnegie Supernova Project</a>"	"alias"	"1"
"source"	"name"	"<a href='http://dau.itep.ru/sn/node/72'>Sternberg Astronomical Institute Supernova Light Curve Catalogue</a>"	"alias"	"2"	"secondary"	"1"
"source"	"name"	"M.Hicken et al., 2009, astro-ph/0901.4787"	"alias"	"3"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"4"	"secondary"	"1"
"source"	"name"	"<a href='http://www.cbat.eps.harvard.edu/iauc/08700/08758.html#Item1'>IAUC 8758</a>"	"alias"	"5"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2012A%26A...538A.120L'>2012A&A...538A.120L</a>"	"alias"	"6"
"aliases"	"SN2006is"
"claimedtype"	"Ia"
"discoverday"	"17"
"discoverer"	"LOSS"
"discovermonth"	"9"
"discoveryear"	"2006"
"galdec"	"-234654"
"galra"	"051734"
"host"	"A051734-2346"
"hvel"	"9270"
"maxday"	"17"
"maxmonth"	"9"
"maxyear"	"2006"
"redshift"	"0.031421"
"sndec"	"-23:46:54.2"
"snra"	"05:17:34.37"
"photometry"	"timeunit"	"MJD"	"time"	"53995.5"	"abmag"	"16.4"	"source"	"5,4"
"photometry"	"timeunit"	"MJD"	"time"	"54009.35374"	"band"	"Y"	"instrument"	"CSP"	"abmag"	"17.568"	"aberr"	"0.029"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"54009.35374"	"band"	"J"	"instrument"	"CSP"	"abmag"	"17.178"	"aberr"	"0.045"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"54009.35374"	"band"	"H"	"instrument"	"CSP"	"abmag"	"17.352"	"aberr"	"0.097"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"54013.36227"	"band"	"u"	"instrument"	"CSP"	"abmag"	"17.192"	"aberr"	"0.009"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"54013.36227"	"band"	"B"	"instrument"	"CSP"	"abmag"	"16.425"	"aberr"	"0.005"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"54013.36227"	"band"	"V"	"instrument"	"CSP"	"abmag"	"16.295"	"aberr"	"0.005"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"54013.36227"	"band"	"g"	"instrument"	"CSP"	"abmag"	"16.284"	"aberr"	"0.004"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"54013.36227"	"band"	"r"	"instrument"	"CSP"	"abmag"	"16.339"	"aberr"	"0.005"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"54013.36227"	"band"	"i"	"instrument"	"CSP"	"abmag"	"17.130"	"aberr"	"0.008"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"54014.33611"	"band"	"Y"	"instrument"	"CSP"	"abmag"	"17.868"	"aberr"	"0.039"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"54014.33611"	"band"	"J"	"instrument"	"CSP"	"abmag"	"17.572"	"aberr"	"0.018"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"54014.33611"	"band"	"H"	"instrument"	"CSP"	"abmag"	"17.595"	"aberr"	"0.069"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"54014.955"	"band"	"V"	"abmag"	"16.446"	"aberr"	"0.04"	"source"	"2,3"
"photometry"	"timeunit"	"MJD"	"time"	"54014.957"	"band"	"B"	"abmag"	"16.642"	"aberr"	"0.034"	"source"	"2,3"
"photometry"	"timeunit"	"MJD"	"time"	"54016.37757"	"band"	"Y"	"instrument"	"CSP"	"abmag"	"17.978"	"aberr"	"0.045"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"54016.37757"	"band"	"J"	"instrument"	"CSP"	"abmag"	"17.871"	"aberr"	"0.092"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"54016.37757"	"band"	"H"	"instrument"	"CSP"	"abmag"	"17.649"	"aberr"	"0.119"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"54017.39244"	"band"	"B"	"instrument"	"CSP"	"abmag"	"16.676"	"aberr"	"0.011"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"54017.988"	"band"	"V"	"abmag"	"16.601"	"aberr"	"0.02"	"source"	"2,3"
"photometry"	"timeunit"	"MJD"	"time"	"54018.38413"	"band"	"u"	"instrument"	"CSP"	"abmag"	"17.656"	"aberr"	"0.022"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"54018.38413"	"band"	"B"	"instrument"	"CSP"	"abmag"	"16.749"	"aberr"	"0.008"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"54018.38413"	"band"	"g"	"instrument"	"CSP"	"abmag"	"16.583"	"aberr"	"0.007"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"54018.965"	"band"	"V"	"abmag"	"16.682"	"aberr"	"0.043"	"source"	"2,3"
"photometry"	"timeunit"	"MJD"	"time"	"54018.968"	"band"	"B"	"abmag"	"16.806"	"aberr"	"0.092"	"source"	"2,3"
"photometry"	"timeunit"	"MJD"	"time"	"54019.958"	"band"	"V"	"abmag"	"16.725"	"aberr"	"0.017"	"source"	"2,3"
"photometry"	"timeunit"	"MJD"	"time"	"54019.961"	"band"	"B"	"abmag"	"16.936"	"aberr"	"0.02"	"source"	"2,3"
"photometry"	"timeunit"	"MJD"	"time"	"54019.97"	"band"	"V"	"abmag"	"16.71"	"aberr"	"0.015"	"source"	"2,3"
"photometry"	"timeunit"	"MJD"	"time"	"54019.973"	"band"	"B"	"abmag"	"16.937"	"aberr"	"0.021"	"source"	"2,3"
"photometry"	"timeunit"	"MJD"	"time"	"54020.968"	"band"	"V"	"abmag"	"16.756"	"aberr"	"0.014"	"source"	"2,3"
"photometry"	"timeunit"	"MJD"	"time"	"54020.971"	"band"	"B"	"abmag"	"16.98"	"aberr"	"0.02"	"source"	"2,3"
"photometry"	"timeunit"	"MJD"	"time"	"54021.35721"	"band"	"Y"	"instrument"	"CSP"	"abmag"	"18.059"	"aberr"	"0.066"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"54021.35721"	"band"	"J"	"instrument"	"CSP"	"abmag"	"18.215"	"aberr"	"0.154"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"54021.35721"	"band"	"H"	"instrument"	"CSP"	"abmag"	"17.605"	"aberr"	"0.176"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"54025.35373"	"band"	"u"	"instrument"	"CSP"	"abmag"	"18.453"	"aberr"	"0.024"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"54025.35373"	"band"	"B"	"instrument"	"CSP"	"abmag"	"17.358"	"aberr"	"0.008"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"54025.35373"	"band"	"V"	"instrument"	"CSP"	"abmag"	"16.953"	"aberr"	"0.007"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"54025.35373"	"band"	"g"	"instrument"	"CSP"	"abmag"	"17.096"	"aberr"	"0.006"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"54025.35373"	"band"	"r"	"instrument"	"CSP"	"abmag"	"16.983"	"aberr"	"0.004"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"54025.35373"	"band"	"i"	"instrument"	"CSP"	"abmag"	"17.890"	"aberr"	"0.009"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"54027.33821"	"band"	"Y"	"instrument"	"CSP"	"abmag"	"17.815"	"aberr"	"0.052"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"54027.33821"	"band"	"J"	"instrument"	"CSP"	"abmag"	"18.906"	"aberr"	"0.282"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"54027.33821"	"band"	"H"	"instrument"	"CSP"	"abmag"	"17.736"	"aberr"	"0.144"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"54028.35030"	"band"	"u"	"instrument"	"CSP"	"abmag"	"18.742"	"aberr"	"0.024"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"54028.35030"	"band"	"B"	"instrument"	"CSP"	"abmag"	"17.619"	"aberr"	"0.009"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"54028.35030"	"band"	"V"	"instrument"	"CSP"	"abmag"	"17.069"	"aberr"	"0.009"	"source"	"1"
