"name"	"SN2007gr"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2014ApJS..213...19B'>Bianco et al. 2014</a>"	"alias"	"1"
"source"	"name"	"<a href='http://dau.itep.ru/sn/node/72'>Sternberg Astronomical Institute Supernova Light Curve Catalogue</a>"	"alias"	"2"	"secondary"	"1"
"source"	"name"	"D.Hunter et al., 2009, arHiv:0909.3780v1"	"alias"	"3"
"claimedtype"	"Ic"
"discoverday"	"18"
"discoverer"	"Madison, Li"
"discovermonth"	"8"
"discoveryear"	"2007"
"galdec"	"+372030"
"galra"	"024330"
"host"	"NGC 1058"
"hvel"	"492"
"maxday"	"9"
"maxmonth"	"9"
"maxyear"	"2007"
"redshift"	"0.00164"
"sndec"	"+372044.7"
"snra"	"024327.98"
"photometry"	"timeunit"	"MJD"	"time"	"54330.07"	"band"	"B"	"abmag"	"13.987"	"aberr"	"0.023"	"source"	"2,3"
"photometry"	"timeunit"	"MJD"	"time"	"54330.07"	"band"	"I"	"abmag"	"13.43"	"aberr"	"0.024"	"source"	"2,3"
"photometry"	"timeunit"	"MJD"	"time"	"54330.07"	"band"	"R"	"abmag"	"13.519"	"aberr"	"0.024"	"source"	"2,3"
"photometry"	"timeunit"	"MJD"	"time"	"54330.07"	"band"	"U"	"abmag"	"13.549"	"aberr"	"0.023"	"source"	"2,3"
"photometry"	"timeunit"	"MJD"	"time"	"54330.07"	"band"	"V"	"abmag"	"13.695"	"aberr"	"0.024"	"source"	"2,3"
"photometry"	"timeunit"	"MJD"	"time"	"54330.2"	"band"	"B"	"abmag"	"13.821"	"aberr"	"0.057"	"source"	"2,3"
"photometry"	"timeunit"	"MJD"	"time"	"54330.2"	"band"	"I"	"abmag"	"13.51"	"aberr"	"0.057"	"source"	"2,3"
"photometry"	"timeunit"	"MJD"	"time"	"54330.2"	"band"	"R"	"abmag"	"13.535"	"aberr"	"0.041"	"source"	"2,3"
"photometry"	"timeunit"	"MJD"	"time"	"54330.2"	"band"	"U"	"abmag"	"13.602"	"aberr"	"0.025"	"source"	"2,3"
"photometry"	"timeunit"	"MJD"	"time"	"54330.2"	"band"	"V"	"abmag"	"13.588"	"aberr"	"0.037"	"source"	"2,3"
"photometry"	"timeunit"	"MJD"	"time"	"54332.18"	"band"	"B"	"abmag"	"13.672"	"aberr"	"0.02"	"source"	"2,3"
"photometry"	"timeunit"	"MJD"	"time"	"54332.18"	"band"	"I"	"abmag"	"13.063"	"aberr"	"0.029"	"source"	"2,3"
"photometry"	"timeunit"	"MJD"	"time"	"54332.18"	"band"	"R"	"abmag"	"13.214"	"aberr"	"0.027"	"source"	"2,3"
