"name"	"SN1990N"
"source"	"name"	"<a href='https://www.nhn.ou.edu/~suspect/'>SUSPECT</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=1998AJ....115..234L&amp;db_key=AST'>1998AJ....115..234L</a>"	"alias"	"2"
"source"	"name"	"<a href='http://dau.itep.ru/sn/node/72'>Sternberg Astronomical Institute Supernova Light Curve Catalogue</a>"	"alias"	"3"	"secondary"	"1"
"source"	"name"	"P.Lira et al., 1998, AJ, 115, 234; astro-ph/9709262; 1998, AJ, 116, 1006"	"alias"	"4"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"5"	"secondary"	"1"
"source"	"name"	"<a href='http://www.cbat.eps.harvard.edu/iauc/05000/05039.html'>IAUC 5039</a>"	"alias"	"6"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2012A%26A...538A.120L'>2012A&A...538A.120L</a>"	"alias"	"7"
"aliases"	"SN1990N"
"claimedtype"	"Ia"
"discoverday"	"22"
"discoverer"	"Thouvenot"
"discovermonth"	"6"
"discoveryear"	"1990"
"galdec"	"+131526"
"galra"	"124252"
"host"	"NGC 4639"
"hvel"	"998"
"maxday"	"22"
"maxmonth"	"6"
"maxyear"	"1990"
"redshift"	"0.00333"
"sndec"	"+13:15:24.0"
"snra"	"12:42:56.74"
"photometry"	"timeunit"	"MJD"	"time"	"48064.5"	"abmag"	"15.5"	"source"	"6,5"
"photometry"	"timeunit"	"MJD"	"time"	"48070.0"	"band"	"U"	"abmag"	"13.645"	"aberr"	"0.026"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48070.0"	"band"	"U"	"abmag"	"13.625"	"aberr"	"0.026"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48070.0"	"band"	"U"	"abmag"	"13.671"	"aberr"	"0.026"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48070.0"	"band"	"I"	"abmag"	"13.807"	"aberr"	"0.015"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48070.0"	"band"	"I"	"abmag"	"13.815"	"aberr"	"0.016"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48070.0"	"band"	"I"	"abmag"	"13.817"	"aberr"	"0.016"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48070.0"	"band"	"B"	"abmag"	"13.894"	"aberr"	"0.017"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48070.0"	"band"	"B"	"abmag"	"13.893"	"aberr"	"0.017"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48070.0"	"band"	"B"	"abmag"	"13.888"	"aberr"	"0.017"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48070.0"	"band"	"V"	"abmag"	"13.837"	"aberr"	"0.017"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48070.0"	"band"	"V"	"abmag"	"13.834"	"aberr"	"0.017"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48070.0"	"band"	"R"	"abmag"	"13.74"	"aberr"	"0.013"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48070.0"	"band"	"R"	"abmag"	"13.721"	"aberr"	"0.013"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48070.0"	"band"	"R"	"abmag"	"13.742"	"aberr"	"0.013"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48071.0"	"band"	"B"	"abmag"	"13.89"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"48071.0"	"band"	"I"	"abmag"	"13.81"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"48071.0"	"band"	"I"	"abmag"	"13.82"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"48071.0"	"band"	"R"	"abmag"	"13.74"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"48071.0"	"band"	"R"	"abmag"	"13.72"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"48071.0"	"band"	"U"	"abmag"	"13.63"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"48071.0"	"band"	"U"	"abmag"	"13.67"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"48071.0"	"band"	"U"	"abmag"	"13.65"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"48071.0"	"band"	"V"	"abmag"	"13.84"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"48071.0"	"band"	"V"	"abmag"	"13.83"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"48071.97"	"band"	"B"	"abmag"	"13.638"	"aberr"	"0.017"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48071.97"	"band"	"V"	"abmag"	"13.628"	"aberr"	"0.017"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48071.97"	"band"	"R"	"abmag"	"13.529"	"aberr"	"0.013"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48071.97"	"band"	"B"	"abmag"	"13.64"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"48071.97"	"band"	"R"	"abmag"	"13.53"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"48071.97"	"band"	"V"	"abmag"	"13.63"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"48071.98"	"band"	"B"	"abmag"	"13.636"	"aberr"	"0.017"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48071.98"	"band"	"V"	"abmag"	"13.624"	"aberr"	"0.017"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48071.98"	"band"	"R"	"abmag"	"13.525"	"aberr"	"0.013"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48071.98"	"band"	"B"	"abmag"	"13.64"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"48071.98"	"band"	"R"	"abmag"	"13.53"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"48071.98"	"band"	"V"	"abmag"	"13.62"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"48075.03"	"band"	"B"	"abmag"	"13.132"	"aberr"	"0.017"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48075.03"	"band"	"B"	"abmag"	"13.131"	"aberr"	"0.017"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48075.03"	"band"	"V"	"abmag"	"13.142"	"aberr"	"0.017"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48075.03"	"band"	"V"	"abmag"	"13.141"	"aberr"	"0.017"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48075.03"	"band"	"R"	"abmag"	"13.046"	"aberr"	"0.013"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48075.03"	"band"	"B"	"abmag"	"13.13"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"48075.03"	"band"	"R"	"abmag"	"13.05"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"48075.03"	"band"	"V"	"abmag"	"13.14"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"48076.06"	"band"	"I"	"abmag"	"13.07"	"aberr"	"0.015"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48076.06"	"band"	"I"	"abmag"	"13.064"	"aberr"	"0.015"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48076.06"	"band"	"B"	"abmag"	"13.053"	"aberr"	"0.017"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48076.06"	"band"	"B"	"abmag"	"13.054"	"aberr"	"0.017"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48076.06"	"band"	"V"	"abmag"	"13.053"	"aberr"	"0.017"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48076.06"	"band"	"V"	"abmag"	"13.048"	"aberr"	"0.017"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48076.06"	"band"	"R"	"abmag"	"12.976"	"aberr"	"0.013"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48076.06"	"band"	"R"	"abmag"	"12.972"	"aberr"	"0.013"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48076.06"	"band"	"B"	"abmag"	"13.05"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"48076.06"	"band"	"I"	"abmag"	"13.06"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"48076.06"	"band"	"R"	"abmag"	"12.97"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"48076.06"	"band"	"R"	"abmag"	"12.98"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"48076.06"	"band"	"V"	"abmag"	"13.05"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"48083.99"	"band"	"U"	"abmag"	"12.438"	"aberr"	"0.026"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48083.99"	"band"	"U"	"abmag"	"12.446"	"aberr"	"0.026"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48083.99"	"band"	"I"	"abmag"	"13.026"	"aberr"	"0.015"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48083.99"	"band"	"I"	"abmag"	"13.027"	"aberr"	"0.015"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48083.99"	"band"	"B"	"abmag"	"12.784"	"aberr"	"0.017"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48083.99"	"band"	"B"	"abmag"	"12.79"	"aberr"	"0.017"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48083.99"	"band"	"V"	"abmag"	"12.73"	"aberr"	"0.017"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48083.99"	"band"	"V"	"abmag"	"12.732"	"aberr"	"0.017"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48083.99"	"band"	"R"	"abmag"	"12.727"	"aberr"	"0.013"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48083.99"	"band"	"R"	"abmag"	"12.731"	"aberr"	"0.013"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48083.99"	"band"	"B"	"abmag"	"12.78"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"48083.99"	"band"	"I"	"abmag"	"13.03"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"48083.99"	"band"	"R"	"abmag"	"12.73"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"48083.99"	"band"	"U"	"abmag"	"12.45"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"48083.99"	"band"	"U"	"abmag"	"12.44"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"48091.03"	"band"	"U"	"abmag"	"13.014"	"aberr"	"0.026"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48091.03"	"band"	"U"	"abmag"	"13.032"	"aberr"	"0.026"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48091.03"	"band"	"U"	"abmag"	"13.018"	"aberr"	"0.026"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48091.03"	"band"	"I"	"abmag"	"13.289"	"aberr"	"0.016"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48091.03"	"band"	"B"	"abmag"	"13.133"	"aberr"	"0.017"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48091.03"	"band"	"V"	"abmag"	"12.874"	"aberr"	"0.017"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48091.03"	"band"	"R"	"abmag"	"12.914"	"aberr"	"0.013"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48091.03"	"band"	"B"	"abmag"	"13.13"	"source"	"3,4"
