"name"	"SN1999gg"
"source"	"name"	"<a href='http://dau.itep.ru/sn/node/72'>Sternberg Astronomical Institute Supernova Light Curve Catalogue</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"VSNET 2001"	"alias"	"2"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"3"	"secondary"	"1"
"source"	"name"	"<a href='http://www.cbat.eps.harvard.edu/iauc/07300/07326.html#Item1'>IAUC 7326</a>"	"alias"	"4"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2012A%26A...538A.120L'>2012A&A...538A.120L</a>"	"alias"	"5"
"aliases"	"SN1999gg"
"claimedtype"	"II"
"discoverday"	"31"
"discoverer"	"Tom Boles"
"discovermonth"	"12"
"discoveryear"	"1969"
"galdec"	"+395417"
"galra"	"032759"
"host"	"MCG +7-8-11"
"hvel"	"4282"
"maxday"	"31"
"maxmonth"	"12"
"maxyear"	"1969"
"redshift"	"0.015"
"sndec"	"+39:54:19.0"
"snra"	"03:27:58.84"
"photometry"	"timeunit"	"MJD"	"time"	"40586.5"	"abmag"	"18.7"	"source"	"4,3"
"photometry"	"timeunit"	"MJD"	"time"	"51520.02"	"band"	"C"	"abmag"	"17.8"	"source"	"1,2"
