"name"	"SN1962J"
"source"	"name"	"<a href='http://dau.itep.ru/sn/node/72'>Sternberg Astronomical Institute Supernova Light Curve Catalogue</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"F.Bertola, Mem. SAIT.,36,299,1965"	"alias"	"2"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"3"	"secondary"	"1"
"source"	"name"	"<a href='http://www.cbat.eps.harvard.edu/iauc/01800/01806.html'>IAUC 1806</a>"	"alias"	"4"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2012A%26A...538A.120L'>2012A&A...538A.120L</a>"	"alias"	"5"
"aliases"	"SN1962J"
"claimedtype"	"Ia"
"discoverday"	"27"
"discoverer"	"Paul Wild"
"discovermonth"	"8"
"discoveryear"	"1962"
"galdec"	"-123403"
"galra"	"195433"
"host"	"NGC 6835"
"hvel"	"1613"
"maxday"	"27"
"maxmonth"	"8"
"maxyear"	"1962"
"redshift"	"0.00539"
"sndec"	"-12:34:28.0"
"snra"	"19:54:30.9"
"photometry"	"timeunit"	"MJD"	"time"	"37903.5"	"abmag"	"13.6"	"source"	"4,3"
"photometry"	"timeunit"	"MJD"	"time"	"37906.93"	"band"	"B"	"abmag"	"13.65"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"37910.86"	"band"	"B"	"abmag"	"13.65"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"37912.86"	"band"	"B"	"abmag"	"13.85"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"37915.94"	"band"	"B"	"abmag"	"13.95"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"37925.78"	"band"	"B"	"abmag"	"14.66"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"37927.78"	"band"	"B"	"abmag"	"14.64"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"37931.86"	"band"	"B"	"abmag"	"15.15"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"37932.77"	"band"	"B"	"abmag"	"15.32"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"37937.87"	"band"	"B"	"abmag"	"15.74"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"37941.77"	"band"	"B"	"abmag"	"15.95"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"37956.79"	"band"	"B"	"abmag"	"16.36"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"37959.76"	"band"	"B"	"abmag"	"16.48"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"37961.81"	"band"	"B"	"abmag"	"16.45"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"37963.76"	"band"	"B"	"abmag"	"16.5"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"37970.74"	"band"	"B"	"abmag"	"16.6"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"37984.72"	"band"	"B"	"abmag"	"16.8"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"37991.73"	"band"	"B"	"abmag"	"16.9"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"37992.74"	"band"	"B"	"abmag"	"16.8"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"37997.73"	"band"	"B"	"abmag"	"16.85"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"38015.72"	"band"	"B"	"abmag"	"17"	"source"	"1,2"
