"name"	"SN2005dl"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://www.cbat.eps.harvard.edu/iauc/08500/08588.html#Item2'>IAUC 8588</a>"	"alias"	"2"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2012A%26A...538A.120L'>2012A&A...538A.120L</a>"	"alias"	"3"
"aliases"	"SN2005dl"
"claimedtype"	"II"
"discoverday"	"31"
"discoverer"	"CROSS"
"discovermonth"	"8"
"discoveryear"	"2005"
"galdec"	"+854520"
"galra"	"072713"
"host"	"NGC 2276"
"hvel"	"2407"
"maxday"	"31"
"maxmonth"	"8"
"maxyear"	"2005"
"redshift"	"0.008"
"sndec"	"+85:45:15.0"
"snra"	"07:27:31.75"
"photometry"	"timeunit"	"MJD"	"time"	"53613.5"	"abmag"	"16.5"	"source"	"2,1"
