"name"	"SN2014J"
"source"	"name"	"<a href='http://dau.itep.ru/sn/node/72'>Sternberg Astronomical Institute Supernova Light Curve Catalogue</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"A.Goobar et al., 2014, arXiv:1402.0849"	"alias"	"2"
"source"	"name"	"R.J.Foley et al., 2014, arXiv:1405.3677"	"alias"	"3"
"source"	"name"	"D. Yu. Tsvetkov et al., 2014, Contrib. Astron. Obs. Skalnate  Pleso 44, 1 – 10, (2014), arXiv:1403.7405"	"alias"	"4"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"5"	"secondary"	"1"
"source"	"name"	"<a href='http://www.cbat.eps.harvard.edu/iau/cbet/003700/CBET003792.txt'>CBET 3792</a>"	"alias"	"6"
"aliases"	"SN2014J,PSN J09554214+6940260"
"claimedtype"	"Ia-HV"
"discoverday"	"2"
"discoverer"	"Steve J. Fossey"
"discovermonth"	"2"
"discoveryear"	"2014"
"galdec"	"+694047"
"galra"	"095552"
"host"	"M82"
"hvel"	"300"
"maxday"	"2"
"maxmonth"	"2"
"maxyear"	"2014"
"redshift"	"0.000677"
"sndec"	"+69:40:26.0"
"snra"	"09:55:42.14"
"photometry"	"timeunit"	"MJD"	"time"	"56690.5"	"abmag"	"10.1"	"source"	"6,5"
"photometry"	"timeunit"	"MJD"	"time"	"56677.6844372"	"band"	"R"	"abmag"	"11.3932586807338"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"56678.3120514"	"band"	"R"	"abmag"	"11.00561836355"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"56678.8141446"	"band"	"i_SDSS"	"abmag"	"11.2078655297216"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"56678.8455241"	"band"	"g_SDSS"	"abmag"	"12.5056184232995"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"56678.8455241"	"band"	"r_SDSS"	"abmag"	"11.4662920294307"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"56678.8455241"	"band"	"z_SDSS"	"abmag"	"10.9325837003645"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"56678.869"	"band"	"B"	"abmag"	"12.966"	"aberr"	"0.022"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"56678.869"	"band"	"V"	"abmag"	"11.721"	"aberr"	"0.018"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"56678.87"	"band"	"I"	"abmag"	"10.626"	"aberr"	"0.026"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"56678.87"	"band"	"R"	"abmag"	"11.105"	"aberr"	"0.021"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"56678.8769035"	"band"	"U"	"abmag"	"14.1573033049949"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"56678.8769035"	"band"	"V"	"abmag"	"11.9494379545218"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"56678.9082861"	"band"	"R"	"abmag"	"11.1235949161792"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"56679.0651897"	"band"	"R"	"abmag"	"11.0561795725355"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"56679.6300418"	"band"	"g_SDSS"	"abmag"	"12.235954658745"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"56679.6614244"	"band"	"B"	"abmag"	"12.8426963365081"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"56679.6614244"	"band"	"g_SDSS"	"abmag"	"12.2191017190763"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"56679.6614244"	"band"	"i_SDSS"	"abmag"	"10.9213488254984"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"56679.6614244"	"band"	"i_SDSS"	"abmag"	"11.1573031257465"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"56679.6614244"	"band"	"R"	"abmag"	"10.9550559595749"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"56679.6614244"	"band"	"r_SDSS"	"abmag"	"11.2471906688513"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"56679.6614244"	"band"	"r_SDSS"	"abmag"	"11.0449434429302"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"56679.6928038"	"band"	"R"	"abmag"	"10.8707864812728"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"56679.866"	"band"	"B"	"abmag"	"12.695"	"aberr"	"0.012"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"56679.867"	"band"	"I"	"abmag"	"10.358"	"aberr"	"0.015"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"56679.867"	"band"	"R"	"abmag"	"10.859"	"aberr"	"0.013"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"56679.867"	"band"	"V"	"abmag"	"11.482"	"aberr"	"0.013"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"56679.88109"	"band"	"B"	"abmag"	"13.0617976970876"	"source"	"1,2"
