"name"	"SN2003hu"
"source"	"name"	"<a href='http://dau.itep.ru/sn/node/72'>Sternberg Astronomical Institute Supernova Light Curve Catalogue</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2009arXiv0901.4787H'>2009arXiv0901.4787H</a>"	"alias"	"2"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"3"	"secondary"	"1"
"source"	"name"	"<a href='http://www.cbat.eps.harvard.edu/iauc/08100/08196.html#Item1'>IAUC 8196</a>"	"alias"	"4"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2012A%26A...538A.120L'>2012A&A...538A.120L</a>"	"alias"	"5"
"aliases"	"SN2003hu"
"claimedtype"	"Ia"
"discoverday"	"5"
"discoverer"	"Mark Armstrong"
"discovermonth"	"9"
"discoveryear"	"2003"
"galdec"	"+775335"
"galra"	"191131"
"host"	"A191131+7753"
"hvel"	"22500"
"maxday"	"5"
"maxmonth"	"9"
"maxyear"	"2003"
"redshift"	"0.075"
"sndec"	"+77:53:35.2"
"snra"	"19:11:31.40"
"photometry"	"timeunit"	"MJD"	"time"	"52887.5"	"abmag"	"18.0"	"source"	"4,3"
"photometry"	"timeunit"	"MJD"	"time"	"52907.64567"	"band"	"B"	"abmag"	"19.015"	"aberr"	"0.043"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52907.64885"	"band"	"V"	"abmag"	"18.584"	"aberr"	"0.038"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52907.65133"	"band"	"R"	"abmag"	"18.403"	"aberr"	"0.038"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52907.65311"	"band"	"I"	"abmag"	"18.867"	"aberr"	"0.105"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52907.65505"	"band"	"U"	"abmag"	"19.107"	"aberr"	"0.158"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52909.67889"	"band"	"V"	"abmag"	"18.727"	"aberr"	"0.04"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52909.68137"	"band"	"R"	"abmag"	"18.419"	"aberr"	"0.043"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52909.70324"	"band"	"V"	"abmag"	"18.688"	"aberr"	"0.035"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52909.70571"	"band"	"R"	"abmag"	"18.497"	"aberr"	"0.042"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52909.7075"	"band"	"I"	"abmag"	"18.889"	"aberr"	"0.08"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52909.70934"	"band"	"B"	"abmag"	"19.154"	"aberr"	"0.086"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52909.71255"	"band"	"U"	"abmag"	"19.43"	"aberr"	"0.181"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52910.63589"	"band"	"V"	"abmag"	"18.71"	"aberr"	"0.038"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52910.63839"	"band"	"R"	"abmag"	"18.485"	"aberr"	"0.041"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52910.64204"	"band"	"B"	"abmag"	"19.38"	"aberr"	"0.067"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52912.74113"	"band"	"V"	"abmag"	"18.892"	"aberr"	"0.061"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52912.74361"	"band"	"R"	"abmag"	"18.574"	"aberr"	"0.062"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52912.74538"	"band"	"I"	"abmag"	"19.074"	"aberr"	"0.118"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52912.74722"	"band"	"B"	"abmag"	"19.578"	"aberr"	"0.067"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52929.68102"	"band"	"V"	"abmag"	"19.631"	"aberr"	"0.077"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52929.68351"	"band"	"R"	"abmag"	"19.253"	"aberr"	"0.062"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52929.6853"	"band"	"I"	"abmag"	"19.12"	"aberr"	"0.125"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52929.68718"	"band"	"B"	"abmag"	"21.038"	"aberr"	"0.16"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52934.60858"	"band"	"V"	"abmag"	"19.937"	"aberr"	"0.102"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52934.61105"	"band"	"R"	"abmag"	"19.379"	"aberr"	"0.077"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52934.61284"	"band"	"I"	"abmag"	"19.06"	"aberr"	"0.107"	"source"	"1,2"
