"name"	"DES14C3tvk"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://www.astronomerstelegram.org/?read=7022'>ATEL 7022</a>"	"alias"	"2"
"aliases"	"DES14C3tvk"
"claimedtype"	"Ia"
"discoverday"	"27"
"discoverer"	"Dark Energy Survey"
"discovermonth"	"1"
"discoveryear"	"2014"
"maxday"	"27"
"maxmonth"	"1"
"maxyear"	"2014"
"redshift"	"0.53"
"sndec"	"-28:03:49.2"
"snra"	"03:28:16.64"
"photometry"	"timeunit"	"MJD"	"time"	"56684.5"	"abmag"	"24.7"	"source"	"2,1"
