"name"	"LSQ14gv"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://www.astronomerstelegram.org/?read=5796'>ATEL 5796</a>"	"alias"	"2"
"aliases"	"LSQ14gv"
"claimedtype"	"II"
"discoverday"	"12"
"discoverer"	"La Silla-QUEST"
"discovermonth"	"2"
"discoveryear"	"2014"
"maxday"	"12"
"maxmonth"	"2"
"maxyear"	"2014"
"redshift"	"0.0264"
"sndec"	"-15:01:29.7"
"snra"	"10:54:11.70"
"photometry"	"timeunit"	"MJD"	"time"	"56700.5"	"abmag"	"18.0"	"source"	"2,1"
