"name"	"SN1976H"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://www.cbat.eps.harvard.edu/iauc/02900/02999.html'>IAUC 2999</a>"	"alias"	"2"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2012A%26A...538A.120L'>2012A&A...538A.120L</a>"	"alias"	"3"
"aliases"	"SN1976H"
"claimedtype"	"unk"
"discoverday"	"23"
"discoverer"	"Miklos Lovas"
"discovermonth"	"10"
"discoveryear"	"1976"
"host"	"IC 1801"
"maxday"	"23"
"maxmonth"	"10"
"maxyear"	"1976"
"sndec"	"+19:34:25.0"
"snra"	"02:28:12.6"
"photometry"	"timeunit"	"MJD"	"time"	"43074.5"	"abmag"	"15.0"	"source"	"2,1"
