"name"	"SN2005hf"
"source"	"name"	"<a href='http://dau.itep.ru/sn/node/72'>Sternberg Astronomical Institute Supernova Light Curve Catalogue</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"M.Hicken et al., 2009, astro-ph/0901.4787"	"alias"	"2"
"claimedtype"	"Ia"
"discoverday"	"26"
"discoverer"	"Quinby et al."
"discovermonth"	"10"
"discoveryear"	"2005"
"galdec"	"+190700"
"galra"	"012705"
"host"	"A012705+1907"
"hvel"	"12924"
"maxday"	"26"
"maxmonth"	"10"
"maxyear"	"2005"
"redshift"	"0.0441"
"sndec"	"+190700.5"
"snra"	"012705.97"
"photometry"	"timeunit"	"MJD"	"time"	"53669.735"	"band"	"V"	"abmag"	"17.605"	"aberr"	"0.035"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"53669.74738"	"band"	"U"	"abmag"	"17.788"	"aberr"	"0.045"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"53670.73561"	"band"	"V"	"abmag"	"17.697"	"aberr"	"0.053"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"53670.74241"	"band"	"B"	"abmag"	"17.917"	"aberr"	"0.029"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"53670.74551"	"band"	"U"	"abmag"	"17.966"	"aberr"	"0.054"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"53673.8642"	"band"	"V"	"abmag"	"17.927"	"aberr"	"0.082"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"53673.87352"	"band"	"V"	"abmag"	"17.937"	"aberr"	"0.056"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"53673.87619"	"band"	"V"	"abmag"	"17.845"	"aberr"	"0.028"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"53673.88185"	"band"	"B"	"abmag"	"18.289"	"aberr"	"0.034"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"53673.88496"	"band"	"U"	"abmag"	"18.678"	"aberr"	"0.117"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"53673.88859"	"band"	"U"	"abmag"	"18.676"	"aberr"	"0.116"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"53675.78162"	"band"	"V"	"abmag"	"18.069"	"aberr"	"0.064"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"53675.7878"	"band"	"B"	"abmag"	"18.678"	"aberr"	"0.047"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"53675.7909"	"band"	"U"	"abmag"	"18.857"	"aberr"	"0.107"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"53675.79455"	"band"	"U"	"abmag"	"18.847"	"aberr"	"0.091"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"53676.82207"	"band"	"V"	"abmag"	"18.071"	"aberr"	"0.037"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"53676.82804"	"band"	"U"	"abmag"	"18.936"	"aberr"	"0.104"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"53676.83182"	"band"	"B"	"abmag"	"18.777"	"aberr"	"0.036"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"53677.83487"	"band"	"U"	"abmag"	"19.058"	"aberr"	"0.103"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"53677.83851"	"band"	"U"	"abmag"	"19.031"	"aberr"	"0.102"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"53677.84227"	"band"	"B"	"abmag"	"18.9"	"aberr"	"0.047"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"53678.76925"	"band"	"V"	"abmag"	"18.199"	"aberr"	"0.054"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"53678.76964"	"band"	"V"	"abmag"	"18.14"	"aberr"	"0.031"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"53678.7753"	"band"	"B"	"abmag"	"19.097"	"aberr"	"0.064"	"source"	"1,2"
