"name"	"SN2008af"
"source"	"name"	"<a href='http://dau.itep.ru/sn/node/72'>Sternberg Astronomical Institute Supernova Light Curve Catalogue</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"M.Hicken et al., 2009, astro-ph/0901.4787"	"alias"	"2"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"3"	"secondary"	"1"
"source"	"name"	"<a href='http://www.cbat.eps.harvard.edu/cbet/001200/CBET001248.txt'>CBET 1248</a>"	"alias"	"4"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2012A%26A...538A.120L'>2012A&A...538A.120L</a>"	"alias"	"5"
"aliases"	"SN2008af"
"claimedtype"	"Ia"
"discoverday"	"8"
"discoverer"	"Tom Boles"
"discovermonth"	"2"
"discoveryear"	"2008"
"galdec"	"+163841"
"galra"	"145928"
"host"	"UGC 9640"
"hvel"	"10045"
"maxday"	"8"
"maxmonth"	"2"
"maxyear"	"2008"
"redshift"	"0.0336"
"sndec"	"+16:39:12.3"
"snra"	"14:59:28.50"
"photometry"	"timeunit"	"MJD"	"time"	"54504.5"	"abmag"	"17.1"	"source"	"4,3"
"photometry"	"timeunit"	"MJD"	"time"	"54509.01176"	"band"	"V"	"abmag"	"17.108"	"aberr"	"0.014"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"54509.01476"	"band"	"B"	"abmag"	"17.454"	"aberr"	"0.018"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"54509.01844"	"band"	"B"	"abmag"	"17.457"	"aberr"	"0.017"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"54509.96403"	"band"	"V"	"abmag"	"17.121"	"aberr"	"0.014"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"54509.96704"	"band"	"B"	"abmag"	"17.513"	"aberr"	"0.017"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"54509.97073"	"band"	"B"	"abmag"	"17.551"	"aberr"	"0.018"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"54513.02475"	"band"	"V"	"abmag"	"17.346"	"aberr"	"0.016"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"54513.02777"	"band"	"B"	"abmag"	"17.887"	"aberr"	"0.022"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"54513.03145"	"band"	"B"	"abmag"	"17.929"	"aberr"	"0.019"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"54516.02113"	"band"	"V"	"abmag"	"17.587"	"aberr"	"0.032"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"54516.02414"	"band"	"B"	"abmag"	"18.311"	"aberr"	"0.061"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"54520.02221"	"band"	"V"	"abmag"	"17.809"	"aberr"	"0.031"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"54520.0289"	"band"	"B"	"abmag"	"18.853"	"aberr"	"0.08"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"54524.03583"	"band"	"V"	"abmag"	"18.133"	"aberr"	"0.032"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"54524.03887"	"band"	"B"	"abmag"	"19.412"	"aberr"	"0.139"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"54524.04255"	"band"	"B"	"abmag"	"19.386"	"aberr"	"0.194"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"54531.97216"	"band"	"V"	"abmag"	"18.722"	"aberr"	"0.045"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"54531.97519"	"band"	"B"	"abmag"	"20.114"	"aberr"	"0.234"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"54545.01853"	"band"	"V"	"abmag"	"19.497"	"aberr"	"0.144"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"54556.97035"	"band"	"V"	"abmag"	"19.61"	"aberr"	"0.09"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"54558.93616"	"band"	"V"	"abmag"	"19.739"	"aberr"	"0.092"	"source"	"1,2"
