"name"	"PSN MACSJ1621.3+3810"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://www.astronomerstelegram.org/?read=5390'>ATEL 5390</a>"	"alias"	"2"
"aliases"	"PSN MACSJ1621.3+3810"
"claimedtype"	"Ia"
"discoverday"	"31"
"discoverer"	"Survey at Intermediate Redshift for Cluster and Lensed Supernovae (SIRCLS)"
"discovermonth"	"8"
"discoveryear"	"2013"
"maxday"	"31"
"maxmonth"	"8"
"maxyear"	"2013"
"sndec"	"+38:08:56.5"
"snra"	"16:21:30.42"
"photometry"	"timeunit"	"MJD"	"time"	"56535.5"	"abmag"	"22.6"	"source"	"2,1"
