"name"	"SN2000an"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://www.cbat.eps.harvard.edu/iauc/07300/07387.html#Item1'>IAUC 7387</a>"	"alias"	"2"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2012A%26A...538A.120L'>2012A&A...538A.120L</a>"	"alias"	"3"
"aliases"	"SN2000an"
"discoverday"	"9"
"discoverer"	"Palomar-Quest"
"discovermonth"	"3"
"discoveryear"	"2000"
"galdec"	"-000634"
"galra"	"134623"
"host"	"A134623-0006"
"maxday"	"9"
"maxmonth"	"3"
"maxyear"	"2000"
"sndec"	"-00:06:34.2"
"snra"	"13:46:23.94"
"photometry"	"timeunit"	"MJD"	"time"	"51612.5"	"abmag"	"20.3"	"source"	"2,1"
