"name"	"SN1991T"
"source"	"name"	"<a href='https://www.nhn.ou.edu/~suspect/'>SUSPECT</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2004MNRAS.349.1344A&amp;db_key=AST'>2004MNRAS.349.1344A</a>"	"alias"	"2"
"source"	"name"	"<a href='http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=1998AJ....115..234L&amp;db_key=AST'>1998AJ....115..234L</a>"	"alias"	"3"
"source"	"name"	"<a href='http://dau.itep.ru/sn/node/72'>Sternberg Astronomical Institute Supernova Light Curve Catalogue</a>"	"alias"	"4"	"secondary"	"1"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/1986PZ.....22..279T'>1986PZ.....22..279T</a>"	"alias"	"5"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/1989IAUC.5239....1C'>1989IAUC.5239....1C</a>"	"alias"	"6"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2004MNRAS.349.1344A'>2004MNRAS.349.1344A</a>"	"alias"	"7"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/1998AJ....115..234L'>1998AJ....115..234L</a>"	"alias"	"8"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/1991IAUC.5246....1M'>1991IAUC.5246....1M</a>"	"alias"	"9"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/1991IAUC.5270....1H'>1991IAUC.5270....1H</a>"	"alias"	"10"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/1993AJ....106.1101F'>1993AJ....106.1101F</a>"	"alias"	"11"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/1991IAUC.5309....1G'>1991IAUC.5309....1G</a>"	"alias"	"12"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/1989AbaOB...0.3686B'>1989AbaOB...0.3686B</a>"	"alias"	"13"
"source"	"name"	"1.2m t. B.P.Schmidt et al, Harvard-Smith. preprint 3914, 1994."	"alias"	"14"
"source"	"name"	"2.1m t. B.P.Schmidt et al, Harvard-Smith. preprint 3914, 1994."	"alias"	"15"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"16"	"secondary"	"1"
"source"	"name"	"<a href='http://www.cbat.eps.harvard.edu/iauc/05200/05239.html'>IAUC 5239</a>"	"alias"	"17"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2012A%26A...538A.120L'>2012A&A...538A.120L</a>"	"alias"	"18"
"aliases"	"SN1991T"
"claimedtype"	"Ia-91T"
"discoverday"	"26"
"discoverer"	"Knight"
"discovermonth"	"4"
"discoveryear"	"1991"
"galdec"	"+023913"
"galra"	"123409"
"host"	"NGC 4527"
"hvel"	"1732"
"maxday"	"26"
"maxmonth"	"4"
"maxyear"	"1991"
"redshift"	"0.00579"
"sndec"	"+02:39:56.6"
"snra"	"12:34:10.21"
"photometry"	"timeunit"	"MJD"	"time"	"48372.5"	"abmag"	"11.0"	"source"	"17,16"
"photometry"	"timeunit"	"MJD"	"time"	"48360.9"	"band"	"B"	"abmag"	"13.4"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"48362.35"	"band"	"B"	"abmag"	"12.98"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48362.35"	"band"	"R"	"abmag"	"12.67"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48362.35"	"band"	"V"	"abmag"	"12.84"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48362.35"	"band"	"B"	"abmag"	"13"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"48362.35"	"band"	"I"	"abmag"	"12.87"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"48362.35"	"band"	"R"	"abmag"	"12.8"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"48362.35"	"band"	"U"	"abmag"	"12.4"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"48362.35"	"band"	"U"	"abmag"	"12.26"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"48362.35"	"band"	"V"	"abmag"	"12.9"	"source"	"4,6"
"photometry"	"timeunit"	"MJD"	"time"	"48363.15"	"band"	"B"	"abmag"	"12.73"	"aberr"	"0.01"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48363.15"	"band"	"V"	"abmag"	"12.61"	"aberr"	"0.01"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48363.27"	"band"	"V"	"abmag"	"12.618"	"aberr"	"0.016"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"48363.27"	"band"	"B"	"abmag"	"12.712"	"aberr"	"0.016"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"48363.27"	"band"	"R"	"abmag"	"12.526"	"aberr"	"0.015"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"48363.27"	"band"	"B"	"abmag"	"12.71"	"source"	"4,8"
"photometry"	"timeunit"	"MJD"	"time"	"48363.27"	"band"	"R"	"abmag"	"12.53"	"source"	"4,8"
"photometry"	"timeunit"	"MJD"	"time"	"48363.27"	"band"	"V"	"abmag"	"12.62"	"source"	"4,8"
"photometry"	"timeunit"	"MJD"	"time"	"48363.3"	"band"	"B"	"abmag"	"12.8"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48363.3"	"band"	"V"	"abmag"	"12.74"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"48363.3"	"band"	"U"	"abmag"	"12.04"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"48363.9"	"band"	"B"	"abmag"	"12.62"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"48363.96"	"band"	"B"	"abmag"	"12.51"	"source"	"4,9"
