"name"	"SN2003bz"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://www.cbat.eps.harvard.edu/iauc/08000/08093.html#Item1'>IAUC 8093</a>"	"alias"	"2"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2012A%26A...538A.120L'>2012A&A...538A.120L</a>"	"alias"	"3"
"aliases"	"SN2003bz"
"claimedtype"	"unk"
"discoverday"	"7"
"discoverer"	"Deep Lens Survey Transient Team"
"discovermonth"	"3"
"discoveryear"	"2003"
"galdec"	"+300442"
"galra"	"092234"
"host"	"A092234+3004"
"maxday"	"7"
"maxmonth"	"3"
"maxyear"	"2003"
"sndec"	"+30:04:42.59"
"snra"	"09:22:34.778"
"photometry"	"timeunit"	"MJD"	"time"	"52705.5"	"abmag"	"23.8"	"source"	"2,1"
