"name"	"PS15cwy"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://star.pst.qub.ac.uk/ps1threepi/psdb/public/'>PS1 SN page</a>"	"alias"	"2"
"aliases"	"PS15cwy"
"discoverday"	"16"
"discoverer"	"PS1"
"discovermonth"	"11"
"discoveryear"	"2015"
"host"	"PGC 1017717"
"maxday"	"16"
"maxmonth"	"11"
"maxyear"	"2015"
"sndec"	"-07:30:50.0"
"snra"	"23:08:42.30"
"photometry"	"timeunit"	"MJD"	"time"	"57342.5"	"abmag"	"19.3"	"source"	"2,1"
