"name"	"SN2000be"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://www.cbat.eps.harvard.edu/iauc/07300/07391.html#Item1'>IAUC 7391</a>"	"alias"	"2"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2012A%26A...538A.120L'>2012A&A...538A.120L</a>"	"alias"	"3"
"aliases"	"SN2000be"
"discoverday"	"8"
"discoverer"	"Palomar-Quest"
"discovermonth"	"3"
"discoveryear"	"2000"
"galdec"	"-000004"
"galra"	"151203"
"host"	"A151203-0000"
"maxday"	"8"
"maxmonth"	"3"
"maxyear"	"2000"
"sndec"	"-00:00:04.1"
"snra"	"15:12:03.38"
"photometry"	"timeunit"	"MJD"	"time"	"51611.5"	"abmag"	"20.1"	"source"	"2,1"
