"name"	"SN1997ab"
"source"	"name"	"<a href='http://dau.itep.ru/sn/node/72'>Sternberg Astronomical Institute Supernova Light Curve Catalogue</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"VSNET 2001"	"alias"	"2"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"3"	"secondary"	"1"
"source"	"name"	"<a href='http://www.cbat.eps.harvard.edu/iauc/06500/06589.html'>IAUC 6589</a>"	"alias"	"4"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2012A%26A...538A.120L'>2012A&A...538A.120L</a>"	"alias"	"5"
"aliases"	"SN1997ab"
"claimedtype"	"IIP"
"discoverday"	"27"
"discoverer"	"Hagen, Reimers"
"discovermonth"	"2"
"discoveryear"	"1997"
"galdec"	"+200424"
"galra"	"095100"
"host"	"A095100+2004"
"hvel"	"3750"
"maxday"	"27"
"maxmonth"	"2"
"maxyear"	"1997"
"redshift"	"0.012"
"sndec"	"+20:04:24.0"
"snra"	"09:51:00.40"
"photometry"	"timeunit"	"MJD"	"time"	"50506.5"	"abmag"	"16.2"	"source"	"4,3"
"photometry"	"timeunit"	"MJD"	"time"	"50538.46"	"band"	"V"	"abmag"	"15.97"	"source"	"1,2"
