"name"	"SN2006dc"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://www.cbat.eps.harvard.edu/iauc/08700/08723.html#Item2'>IAUC 8723</a>"	"alias"	"2"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2012A%26A...538A.120L'>2012A&A...538A.120L</a>"	"alias"	"3"
"aliases"	"SN2006dc"
"claimedtype"	"IIn"
"discoverday"	"17"
"discoverer"	"LOSS"
"discovermonth"	"6"
"discoveryear"	"2006"
"galdec"	"-223731"
"galra"	"161604"
"host"	"IC 4596"
"hvel"	"7670"
"maxday"	"17"
"maxmonth"	"6"
"maxyear"	"2006"
"redshift"	"0.0259"
"sndec"	"-22:37:16.7"
"snra"	"16:16:04.04"
"photometry"	"timeunit"	"MJD"	"time"	"53903.5"	"abmag"	"17.7"	"source"	"2,1"
