"name"	"SN1997cw"
"source"	"name"	"<a href='https://www.cfa.harvard.edu/supernova/SNarchive.html'>CfA Supernova Archive</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2006AJ....131..527J'>2006AJ....131..527J</a>"	"alias"	"2"
"source"	"name"	"<a href='http://dau.itep.ru/sn/node/72'>Sternberg Astronomical Institute Supernova Light Curve Catalogue</a>"	"alias"	"3"	"secondary"	"1"
"source"	"name"	"S.Jha et al., 2005, astro-ph/0509234"	"alias"	"4"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"5"	"secondary"	"1"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2012A%26A...538A.120L'>2012A&A...538A.120L</a>"	"alias"	"6"
"aliases"	"SN1997cw"
"claimedtype"	"Ia"
"discoverday"	"13"
"discoverer"	"BAO Supernova Survey"
"discovermonth"	"7"
"discoveryear"	"1997"
"galdec"	"+125306"
"galra"	"002517"
"host"	"NGC 105"
"hvel"	"5290"
"maxday"	"13"
"maxmonth"	"7"
"maxyear"	"1997"
"redshift"	"0.015"
"sndec"	"+12:53:06.2"
"snra"	"00:25:17.27"
"photometry"	"timeunit"	"MJD"	"time"	"50642.44"	"band"	"U"	"abmag"	"17.041"	"aberr"	"0.039"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50642.44"	"band"	"B"	"abmag"	"16.892"	"aberr"	"0.016"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50642.44"	"band"	"V"	"abmag"	"16.146"	"aberr"	"0.008"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50642.44"	"band"	"R"	"abmag"	"15.948"	"aberr"	"0.011"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50642.44"	"band"	"I"	"abmag"	"16.109"	"aberr"	"0.014"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50642.44"	"band"	"B"	"abmag"	"16.89"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50642.44"	"band"	"I"	"abmag"	"16.11"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50642.44"	"band"	"R"	"abmag"	"15.95"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50642.44"	"band"	"U"	"abmag"	"17.04"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50642.44"	"band"	"V"	"abmag"	"16.15"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50643.38"	"band"	"U"	"abmag"	"17.227"	"aberr"	"0.038"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50643.38"	"band"	"B"	"abmag"	"17.024"	"aberr"	"0.015"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50643.38"	"band"	"V"	"abmag"	"16.184"	"aberr"	"0.009"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50643.38"	"band"	"R"	"abmag"	"16.002"	"aberr"	"0.012"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50643.38"	"band"	"I"	"abmag"	"16.155"	"aberr"	"0.013"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50643.38"	"band"	"B"	"abmag"	"17.02"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50643.38"	"band"	"I"	"abmag"	"16.16"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50643.38"	"band"	"R"	"abmag"	"16"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50643.38"	"band"	"U"	"abmag"	"17.23"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50643.38"	"band"	"V"	"abmag"	"16.18"	"source"	"3,4"
