"name"	"SN2004fu"
"source"	"name"	"<a href='http://dau.itep.ru/sn/node/72'>Sternberg Astronomical Institute Supernova Light Curve Catalogue</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"M.Hicken et al., 2009, astro-ph/0901.4787"	"alias"	"2"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"3"	"secondary"	"1"
"source"	"name"	"<a href='http://www.cbat.eps.harvard.edu/iauc/08400/08428.html#Item2'>IAUC 8428</a>"	"alias"	"4"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2012A%26A...538A.120L'>2012A&A...538A.120L</a>"	"alias"	"5"
"aliases"	"SN2004fu"
"claimedtype"	"Ia"
"discoverday"	"16"
"discoverer"	"Ron Arbour"
"discovermonth"	"11"
"discoveryear"	"2004"
"galdec"	"+644810"
"galra"	"203507"
"host"	"NGC 6949"
"hvel"	"2752"
"maxday"	"16"
"maxmonth"	"11"
"maxyear"	"2004"
"redshift"	"0.009"
"sndec"	"+64:48:26.5"
"snra"	"20:35:11.62"
"photometry"	"timeunit"	"MJD"	"time"	"53325.5"	"abmag"	"15.4"	"source"	"4,3"
"photometry"	"timeunit"	"MJD"	"time"	"53320.59958"	"band"	"V"	"abmag"	"15.69"	"aberr"	"0.027"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"53321.61502"	"band"	"V"	"abmag"	"15.563"	"aberr"	"0.026"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"53321.62093"	"band"	"B"	"abmag"	"15.906"	"aberr"	"0.035"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"53321.62405"	"band"	"U"	"abmag"	"15.998"	"aberr"	"0.084"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"53333.69046"	"band"	"V"	"abmag"	"15.655"	"aberr"	"0.021"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"53333.69628"	"band"	"B"	"abmag"	"16.289"	"aberr"	"0.032"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"53334.58119"	"band"	"V"	"abmag"	"15.625"	"aberr"	"0.021"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"53334.58487"	"band"	"B"	"abmag"	"16.41"	"aberr"	"0.03"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"53335.57183"	"band"	"V"	"abmag"	"15.788"	"aberr"	"0.021"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"53335.57557"	"band"	"B"	"abmag"	"16.744"	"aberr"	"0.035"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"53338.56726"	"band"	"V"	"abmag"	"15.988"	"aberr"	"0.025"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"53338.57102"	"band"	"B"	"abmag"	"16.835"	"aberr"	"0.037"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"53351.6025"	"band"	"B"	"abmag"	"18.368"	"aberr"	"0.039"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"53351.60446"	"band"	"U"	"abmag"	"19.063"	"aberr"	"0.145"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"53352.56655"	"band"	"V"	"abmag"	"16.805"	"aberr"	"0.025"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"53352.57238"	"band"	"B"	"abmag"	"18.331"	"aberr"	"0.037"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"53352.57542"	"band"	"U"	"abmag"	"19.31"	"aberr"	"0.142"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"53499.90064"	"band"	"V"	"abmag"	"20.588"	"aberr"	"0.134"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"53499.90643"	"band"	"B"	"abmag"	"21.201"	"aberr"	"0.211"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"53559.84649"	"band"	"V"	"abmag"	"21.947"	"aberr"	"0.382"	"source"	"1,2"
