"name"	"SN2006ag"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://www.cbat.eps.harvard.edu/iauc/08600/08674.html#Item1'>IAUC 8674</a>"	"alias"	"2"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2012A%26A...538A.120L'>2012A&A...538A.120L</a>"	"alias"	"3"
"aliases"	"SN2006ag"
"claimedtype"	"IIn"
"discoverday"	"8"
"discoverer"	"Nearby Supernova Factory"
"discovermonth"	"2"
"discoveryear"	"2006"
"galdec"	"+283622"
"galra"	"120017"
"host"	"A120017+2836"
"hvel"	"10500"
"maxday"	"8"
"maxmonth"	"2"
"maxyear"	"2006"
"redshift"	"0.035"
"sndec"	"+28:36:22.0"
"snra"	"12:00:17.12"
"photometry"	"timeunit"	"MJD"	"time"	"53774.5"	"abmag"	"17.9"	"source"	"2,1"
