"name"	"SN2000ft"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://www.cbat.eps.harvard.edu/iauc/07500/07587.html#Item1'>IAUC 7587</a>"	"alias"	"2"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2012A%26A...538A.120L'>2012A&A...538A.120L</a>"	"alias"	"3"
"aliases"	"SN2000ft"
"claimedtype"	"Radio"
"discoverday"	"23"
"discoverer"	"CSIC"
"discovermonth"	"9"
"discoveryear"	"2000"
"galdec"	"+085229"
"galra"	"230315"
"host"	"NGC 7469"
"hvel"	"4846"
"maxday"	"23"
"maxmonth"	"9"
"maxyear"	"2000"
"redshift"	"0.0163"
"sndec"	"+08:52:26.5"
"snra"	"23:03:15.62"
"photometry"	"timeunit"	"MJD"	"time"	"51810.5"	"abmag"	"14.9"	"source"	"2,1"
