"name"	"Gaia15aat"
"source"	"name"	"<a href='https://gaia.ac.uk/selected-gaia-science-alerts'>Gaia Photometric Science Alerts</a>"	"alias"	"1"
"claimedtype"	"CC"
"discoverday"	"17"
"discovermonth"	"1"
"discoveryear"	"2015"
"maxday"	"17"
"maxmonth"	"1"
"maxyear"	"2015"
"sndec"	"41.86621"
"snra"	"198.11846"
"photometry"	"timeunit"	"MJD"	"time"	"57039.374"	"band"	"G"	"instrument"	"GAIA"	"abmag"	"18.92"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"57039.448"	"band"	"G"	"instrument"	"GAIA"	"abmag"	"18.84"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"57102.811"	"band"	"G"	"instrument"	"GAIA"	"abmag"	"19.69"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"57103.061"	"band"	"G"	"instrument"	"GAIA"	"abmag"	"19.62"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"57103.135"	"band"	"G"	"instrument"	"GAIA"	"abmag"	"19.64"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"57103.311"	"band"	"G"	"instrument"	"GAIA"	"abmag"	"19.63"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"57103.385"	"band"	"G"	"instrument"	"GAIA"	"abmag"	"19.61"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"57103.561"	"band"	"G"	"instrument"	"GAIA"	"abmag"	"19.59"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"57103.635"	"band"	"G"	"instrument"	"GAIA"	"abmag"	"19.67"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"57103.811"	"band"	"G"	"instrument"	"GAIA"	"abmag"	"19.62"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"57103.885"	"band"	"G"	"instrument"	"GAIA"	"abmag"	"19.69"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"57104.062"	"band"	"G"	"instrument"	"GAIA"	"abmag"	"19.60"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"57104.136"	"band"	"G"	"instrument"	"GAIA"	"abmag"	"19.67"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"57104.312"	"band"	"G"	"instrument"	"GAIA"	"abmag"	"19.64"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"57104.386"	"band"	"G"	"instrument"	"GAIA"	"abmag"	"19.66"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"57104.562"	"band"	"G"	"instrument"	"GAIA"	"abmag"	"19.62"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"57104.636"	"band"	"G"	"instrument"	"GAIA"	"abmag"	"19.64"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"57104.812"	"band"	"G"	"instrument"	"GAIA"	"abmag"	"19.64"	"source"	"1"
"photometry"	"timeunit"	"MJD"	"time"	"57105.136"	"band"	"G"	"instrument"	"GAIA"	"abmag"	"19.61"	"source"	"1"
