"name"	"SN1996X"
"source"	"name"	"<a href='https://www.cfa.harvard.edu/supernova/SNarchive.html'>CfA Supernova Archive</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/1999AJ....117..707R'>1999AJ....117..707R</a>"	"alias"	"2"
"source"	"name"	"<a href='http://dau.itep.ru/sn/node/72'>Sternberg Astronomical Institute Supernova Light Curve Catalogue</a>"	"alias"	"3"	"secondary"	"1"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/1989IAUC.6484....1B'>1989IAUC.6484....1B</a>"	"alias"	"4"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2001MNRAS.321..254S'>2001MNRAS.321..254S</a>"	"alias"	"5"
"source"	"name"	"VSNET 2001"	"alias"	"6"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"7"	"secondary"	"1"
"source"	"name"	"<a href='http://www.cbat.eps.harvard.edu/iauc/06300/06380.html#Item1'>IAUC 6380</a>"	"alias"	"8"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2012A%26A...538A.120L'>2012A&A...538A.120L</a>"	"alias"	"9"
"aliases"	"SN1996X"
"claimedtype"	"Ia"
"discoverday"	"11"
"discoverer"	"Robert Evans"
"discovermonth"	"4"
"discoveryear"	"1996"
"galdec"	"-265013"
"galra"	"131805"
"host"	"NGC 5061"
"hvel"	"2032"
"maxday"	"11"
"maxmonth"	"4"
"maxyear"	"1996"
"redshift"	"0.0068"
"sndec"	"-26:50:45.3"
"snra"	"13:18:01.13"
"photometry"	"timeunit"	"MJD"	"time"	"50184.5"	"abmag"	"13.0"	"source"	"8,7"
"photometry"	"timeunit"	"MJD"	"time"	"50185.62"	"band"	"V"	"abmag"	"13.5"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50186.38"	"band"	"V"	"abmag"	"13.38"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50186.46"	"band"	"V"	"abmag"	"14"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50187.1"	"band"	"V"	"abmag"	"13.3"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50187.29"	"band"	"V"	"abmag"	"13.38"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50187.3"	"band"	"B"	"abmag"	"13.38"	"aberr"	"0.03"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50187.3"	"band"	"V"	"abmag"	"13.39"	"aberr"	"0.03"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50187.3"	"band"	"R"	"abmag"	"13.27"	"aberr"	"0.03"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50187.3"	"band"	"I"	"abmag"	"13.36"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50187.3"	"band"	"B"	"abmag"	"13.29"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"50187.3"	"band"	"I"	"abmag"	"13.42"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"50187.3"	"band"	"R"	"abmag"	"13.3"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"50187.3"	"band"	"U"	"abmag"	"12.71"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"50187.3"	"band"	"V"	"abmag"	"13.3"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"50188.27"	"band"	"V"	"abmag"	"13.2"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50188.3"	"band"	"B"	"abmag"	"13.34"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50188.3"	"band"	"V"	"abmag"	"13.27"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50188.3"	"band"	"R"	"abmag"	"13.28"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50188.3"	"band"	"I"	"abmag"	"13.40"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50188.3"	"band"	"I"	"abmag"	"13.39"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"50188.3"	"band"	"R"	"abmag"	"13.26"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"50188.3"	"band"	"U"	"abmag"	"12.75"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"50188.3"	"band"	"V"	"abmag"	"13.35"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"50188.51"	"band"	"C"	"abmag"	"13"	"source"	"3,6"
"photometry"	"timeunit"	"MJD"	"time"	"50188.51"	"band"	"C"	"abmag"	"12.9"	"source"	"3,6"
"photometry"	"timeunit"	"MJD"	"time"	"50189.3"	"band"	"B"	"abmag"	"13.27"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"50189.3"	"band"	"I"	"abmag"	"13.38"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"50189.3"	"band"	"R"	"abmag"	"13.25"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"50189.3"	"band"	"U"	"abmag"	"12.79"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"50189.3"	"band"	"V"	"abmag"	"13.29"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"50189.4"	"band"	"R"	"abmag"	"13.17"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"50189.4"	"band"	"V"	"abmag"	"13.22"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"50189.69"	"band"	"V"	"abmag"	"13.4"	"source"	"3,6"
"photometry"	"timeunit"	"MJD"	"time"	"50189.69"	"band"	"V"	"abmag"	"13.19"	"source"	"3,6"
"photometry"	"timeunit"	"MJD"	"time"	"50190.2"	"band"	"B"	"abmag"	"13.25"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"50190.2"	"band"	"I"	"abmag"	"13.43"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"50190.2"	"band"	"R"	"abmag"	"13.23"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"50190.2"	"band"	"U"	"abmag"	"12.77"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"50190.2"	"band"	"V"	"abmag"	"13.28"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"50191.3"	"band"	"B"	"abmag"	"13.26"	"aberr"	"0.04"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50191.3"	"band"	"V"	"abmag"	"13.22"	"aberr"	"0.03"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50191.3"	"band"	"R"	"abmag"	"13.18"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50191.3"	"band"	"I"	"abmag"	"13.45"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50191.51"	"band"	"C"	"abmag"	"13.2"	"source"	"3,6"
"photometry"	"timeunit"	"MJD"	"time"	"50191.57"	"band"	"C"	"abmag"	"13.1"	"source"	"3,6"
"photometry"	"timeunit"	"MJD"	"time"	"50191.57"	"band"	"C"	"abmag"	"13.2"	"source"	"3,6"
"photometry"	"timeunit"	"MJD"	"time"	"50191.64"	"band"	"V"	"abmag"	"13.5"	"source"	"3,6"
"photometry"	"timeunit"	"MJD"	"time"	"50191.64"	"band"	"V"	"abmag"	"13.21"	"source"	"3,6"
"photometry"	"timeunit"	"MJD"	"time"	"50191.9"	"band"	"B"	"abmag"	"13.22"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"50191.9"	"band"	"R"	"abmag"	"13.27"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"50191.9"	"band"	"V"	"abmag"	"13.3"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"50191.94"	"band"	"V"	"abmag"	"13.6"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50191.95"	"band"	"V"	"abmag"	"13.5"	"source"	"3,4"
"photometry"	"timeunit"	"MJD"	"time"	"50192.3"	"band"	"B"	"abmag"	"13.29"	"aberr"	"0.03"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50192.3"	"band"	"V"	"abmag"	"13.22"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50192.3"	"band"	"R"	"abmag"	"13.17"	"aberr"	"0.03"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50192.3"	"band"	"I"	"abmag"	"13.49"	"aberr"	"0.03"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50192.9"	"band"	"B"	"abmag"	"13.3"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"50192.9"	"band"	"I"	"abmag"	"13.54"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"50192.9"	"band"	"R"	"abmag"	"13.18"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"50192.9"	"band"	"U"	"abmag"	"12.94"	"source"	"3,5"
"photometry"	"timeunit"	"MJD"	"time"	"50192.9"	"band"	"V"	"abmag"	"13.21"	"source"	"3,5"
