"name"	"SN1997cx"
"source"	"name"	"<a href='http://dau.itep.ru/sn/node/72'>Sternberg Astronomical Institute Supernova Light Curve Catalogue</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"CCD"	"alias"	"2"
"source"	"name"	"D.Yu.Tsvetkov, N.N.Pavlyuk. In preparation."	"alias"	"3"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"4"	"secondary"	"1"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2012A%26A...538A.120L'>2012A&A...538A.120L</a>"	"alias"	"5"
"aliases"	"SN1997cx"
"claimedtype"	"II"
"discoverday"	"12"
"discoverer"	"Mike Schwartz"
"discovermonth"	"7"
"discoveryear"	"1997"
"galdec"	"+801708"
"galra"	"100539"
"host"	"NGC 3057"
"hvel"	"1529"
"maxday"	"12"
"maxmonth"	"7"
"maxyear"	"1997"
"redshift"	"0.00511"
"sndec"	"+80:17:27.6"
"snra"	"10:05:37.43"
"photometry"	"timeunit"	"MJD"	"time"	"50641.33"	"band"	"C"	"abmag"	"15"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50643.2"	"band"	"R"	"abmag"	"15.4"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50657.96"	"band"	"C"	"abmag"	"15.3"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50659.9"	"band"	"B"	"abmag"	"17.37"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"50660.94"	"band"	"B"	"abmag"	"17.52"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"50662.93"	"band"	"B"	"abmag"	"17.65"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"50666.91"	"band"	"B"	"abmag"	"17.61"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"50667.9"	"band"	"B"	"abmag"	"17.78"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"50671.9"	"band"	"B"	"abmag"	"17.68"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"50689.9"	"band"	"C"	"abmag"	"16.7"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"50751.05"	"band"	"B"	"abmag"	"18.6"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"50753.05"	"band"	"B"	"abmag"	"19.1"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"50761.05"	"band"	"B"	"abmag"	"19.2"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"50867.93"	"band"	"R"	"abmag"	"18.89"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"50873.95"	"band"	"R"	"abmag"	"18.78"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"50873.95"	"band"	"V"	"abmag"	"19.45"	"source"	"1,3"
