"name"	"SN2006td"
"source"	"name"	"<a href='http://dau.itep.ru/sn/node/72'>Sternberg Astronomical Institute Supernova Light Curve Catalogue</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2009arXiv0901.4787H'>2009arXiv0901.4787H</a>"	"alias"	"2"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"3"	"secondary"	"1"
"source"	"name"	"<a href='http://www.cbat.eps.harvard.edu/iauc/08700/08789.html#Item1'>IAUC 8789</a>"	"alias"	"4"
"source"	"name"	"LLA"	"alias"	"5"
"source"	"name"	"Pro"	"alias"	"6"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2012A%26A...538A.120L'>2012A&A...538A.120L</a>"	"alias"	"7"
"aliases"	"SN2006td"
"claimedtype"	"Ia"
"discoverday"	"30"
"discoverer"	"Wolfgang Kloehr"
"discovermonth"	"12"
"discoveryear"	"2006"
"galdec"	"+362057"
"galra"	"015815"
"host"	"LEDA 74050"
"maxday"	"13"
"maxmonth"	"1"
"maxyear"	"2007"
"sndec"	"+36:20:58.3"
"snra"	"01:58:15.7"
"photometry"	"timeunit"	"MJD"	"time"	"54099.724"	"band"	"CR"	"abmag"	"15.5"	"source"	"5,3"
"photometry"	"timeunit"	"MJD"	"time"	"54103.748"	"band"	"CR"	"abmag"	"15.5"	"source"	"5,3"
"photometry"	"timeunit"	"MJD"	"time"	"54103.756"	"band"	"R"	"abmag"	"15.6"	"source"	"5,3"
"photometry"	"timeunit"	"MJD"	"time"	"54113.5"	"abmag"	"15.6"	"source"	"4,3"
"photometry"	"timeunit"	"MJD"	"time"	"54135.774"	"band"	"CR"	"abmag"	"16.24"	"source"	"6,3"
"photometry"	"timeunit"	"MJD"	"time"	"54144.771"	"band"	"CR"	"abmag"	"16.5"	"source"	"5,3"
"photometry"	"timeunit"	"MJD"	"time"	"54098.661"	"band"	"V"	"abmag"	"15.879"	"aberr"	"0.016"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"54098.664"	"band"	"B"	"abmag"	"16.096"	"aberr"	"0.017"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"54099.653"	"band"	"V"	"abmag"	"15.893"	"aberr"	"0.015"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"54099.656"	"band"	"B"	"abmag"	"16.095"	"aberr"	"0.017"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"54100.655"	"band"	"V"	"abmag"	"15.891"	"aberr"	"0.014"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"54100.658"	"band"	"B"	"abmag"	"16.136"	"aberr"	"0.015"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"54101.63"	"band"	"V"	"abmag"	"15.874"	"aberr"	"0.012"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"54101.633"	"band"	"B"	"abmag"	"16.174"	"aberr"	"0.016"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"54102.601"	"band"	"V"	"abmag"	"15.924"	"aberr"	"0.013"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"54103.587"	"band"	"V"	"abmag"	"15.945"	"aberr"	"0.012"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"54103.59"	"band"	"B"	"abmag"	"16.362"	"aberr"	"0.019"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"54116.651"	"band"	"V"	"abmag"	"16.79"	"aberr"	"0.013"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"54116.654"	"band"	"B"	"abmag"	"17.923"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"54138.621"	"band"	"V"	"abmag"	"18.095"	"aberr"	"0.033"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"54138.624"	"band"	"B"	"abmag"	"19.284"	"aberr"	"0.056"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"54148.615"	"band"	"V"	"abmag"	"18.411"	"aberr"	"0.034"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"54148.618"	"band"	"B"	"abmag"	"19.531"	"aberr"	"0.061"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"54152.59"	"band"	"V"	"abmag"	"18.596"	"aberr"	"0.058"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"54152.593"	"band"	"B"	"abmag"	"19.542"	"aberr"	"0.122"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"54160.603"	"band"	"V"	"abmag"	"18.857"	"aberr"	"0.111"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"54168.605"	"band"	"V"	"abmag"	"18.877"	"aberr"	"0.071"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"54168.608"	"band"	"B"	"abmag"	"19.876"	"aberr"	"0.118"	"source"	"1,2"
