"name"	"PS1-14aku"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://star.pst.qub.ac.uk/ps1threepi/psdb/public/'>PS1 SN page</a>"	"alias"	"2"
"aliases"	"PS1-14aku"
"claimedtype"	"unk"
"discoverday"	"15"
"discoverer"	"PS1"
"discovermonth"	"2"
"discoveryear"	"2014"
"maxday"	"15"
"maxmonth"	"2"
"maxyear"	"2014"
"sndec"	"+19:52:57.0"
"snra"	"08:53:48.44"
"photometry"	"timeunit"	"MJD"	"time"	"56703.5"	"abmag"	"21.3"	"source"	"2,1"
