"name"	"SN2001br"
"claimedtype"	"Ia"
"discoverer"	"Armstrong"
"galdec"	"+340611"
"galra"	"183025"
"host"	"UGC11260"
"hvel"	"6225"
"redshift"	"0.021"
"sndec"	"+340613.0"
"snra"	"183025.55"
"photometry"	"MJD"	"52051.45"	"band"	"R"	"instrument"	"kait2"	"abmag"	"16.21000"	"aberr"	"0.01300"	"upperlimit"	"0"
"photometry"	"MJD"	"52051.45"	"band"	"V"	"instrument"	"kait2"	"abmag"	"16.36100"	"aberr"	"0.01800"	"upperlimit"	"0"
"photometry"	"MJD"	"52051.45"	"band"	"I"	"instrument"	"kait2"	"abmag"	"16.44800"	"aberr"	"0.03700"	"upperlimit"	"0"
"photometry"	"MJD"	"52051.45"	"band"	"B"	"instrument"	"kait2"	"abmag"	"16.49700"	"aberr"	"0.02300"	"upperlimit"	"0"
"photometry"	"MJD"	"52052.47"	"band"	"R"	"instrument"	"kait2"	"abmag"	"16.18300"	"aberr"	"0.01600"	"upperlimit"	"0"
"photometry"	"MJD"	"52052.47"	"band"	"V"	"instrument"	"kait2"	"abmag"	"16.37400"	"aberr"	"0.01600"	"upperlimit"	"0"
"photometry"	"MJD"	"52052.47"	"band"	"I"	"instrument"	"kait2"	"abmag"	"16.43200"	"aberr"	"0.07900"	"upperlimit"	"0"
"photometry"	"MJD"	"52052.47"	"band"	"B"	"instrument"	"kait2"	"abmag"	"16.47600"	"aberr"	"0.02300"	"upperlimit"	"0"
"photometry"	"MJD"	"52053.44"	"band"	"R"	"instrument"	"kait2"	"abmag"	"16.17200"	"aberr"	"0.01000"	"upperlimit"	"0"
"photometry"	"MJD"	"52053.44"	"band"	"V"	"instrument"	"kait2"	"abmag"	"16.35900"	"aberr"	"0.02100"	"upperlimit"	"0"
"photometry"	"MJD"	"52053.44"	"band"	"I"	"instrument"	"kait2"	"abmag"	"16.36000"	"aberr"	"0.03000"	"upperlimit"	"0"
"photometry"	"MJD"	"52053.44"	"band"	"B"	"instrument"	"kait2"	"abmag"	"16.50200"	"aberr"	"0.02400"	"upperlimit"	"0"
"photometry"	"MJD"	"52054.44"	"band"	"R"	"instrument"	"kait2"	"abmag"	"16.18000"	"aberr"	"0.01300"	"upperlimit"	"0"
"photometry"	"MJD"	"52054.44"	"band"	"V"	"instrument"	"kait2"	"abmag"	"16.33900"	"aberr"	"0.02100"	"upperlimit"	"0"
"photometry"	"MJD"	"52054.44"	"band"	"I"	"instrument"	"kait2"	"abmag"	"16.44600"	"aberr"	"0.07800"	"upperlimit"	"0"
"photometry"	"MJD"	"52054.44"	"band"	"B"	"instrument"	"kait2"	"abmag"	"16.56100"	"aberr"	"0.01800"	"upperlimit"	"0"
"photometry"	"MJD"	"52056.44"	"band"	"R"	"instrument"	"kait2"	"abmag"	"16.23100"	"aberr"	"0.01400"	"upperlimit"	"0"
"photometry"	"MJD"	"52056.44"	"band"	"V"	"instrument"	"kait2"	"abmag"	"16.39100"	"aberr"	"0.01700"	"upperlimit"	"0"
"photometry"	"MJD"	"52056.44"	"band"	"B"	"instrument"	"kait2"	"abmag"	"16.61400"	"aberr"	"0.02100"	"upperlimit"	"0"
"photometry"	"MJD"	"52056.44"	"band"	"I"	"instrument"	"kait2"	"abmag"	"16.61400"	"aberr"	"0.05800"	"upperlimit"	"0"
"photometry"	"MJD"	"52058.41"	"band"	"R"	"instrument"	"kait2"	"abmag"	"16.37200"	"aberr"	"0.02000"	"upperlimit"	"0"
"photometry"	"MJD"	"52058.41"	"band"	"V"	"instrument"	"kait2"	"abmag"	"16.44000"	"aberr"	"0.01700"	"upperlimit"	"0"
"photometry"	"MJD"	"52058.41"	"band"	"B"	"instrument"	"kait2"	"abmag"	"16.73800"	"aberr"	"0.03700"	"upperlimit"	"0"
"photometry"	"MJD"	"52058.41"	"band"	"I"	"instrument"	"kait2"	"abmag"	"16.89600"	"aberr"	"0.04100"	"upperlimit"	"0"
"photometry"	"MJD"	"52060.42"	"band"	"V"	"instrument"	"kait2"	"abmag"	"16.56600"	"aberr"	"0.02100"	"upperlimit"	"0"
"photometry"	"MJD"	"52060.42"	"band"	"R"	"instrument"	"kait2"	"abmag"	"16.61800"	"aberr"	"0.02900"	"upperlimit"	"0"
"photometry"	"MJD"	"52060.42"	"band"	"B"	"instrument"	"kait2"	"abmag"	"16.93200"	"aberr"	"0.03200"	"upperlimit"	"0"
"photometry"	"MJD"	"52060.42"	"band"	"I"	"instrument"	"kait2"	"abmag"	"17.07000"	"aberr"	"0.05500"	"upperlimit"	"0"
"photometry"	"MJD"	"52062.43"	"band"	"V"	"instrument"	"kait2"	"abmag"	"16.67700"	"aberr"	"0.05700"	"upperlimit"	"0"
"photometry"	"MJD"	"52062.43"	"band"	"R"	"instrument"	"kait2"	"abmag"	"16.71700"	"aberr"	"0.04600"	"upperlimit"	"0"
"photometry"	"MJD"	"52062.43"	"band"	"B"	"instrument"	"kait2"	"abmag"	"17.07400"	"aberr"	"0.05100"	"upperlimit"	"0"
"photometry"	"MJD"	"52062.43"	"band"	"I"	"instrument"	"kait2"	"abmag"	"17.12400"	"aberr"	"0.14300"	"upperlimit"	"0"
"photometry"	"MJD"	"52064.42"	"band"	"R"	"instrument"	"kait2"	"abmag"	"16.84300"	"aberr"	"0.03100"	"upperlimit"	"0"
"photometry"	"MJD"	"52064.42"	"band"	"V"	"instrument"	"kait2"	"abmag"	"16.87000"	"aberr"	"0.02600"	"upperlimit"	"0"
"photometry"	"MJD"	"52064.42"	"band"	"I"	"instrument"	"kait2"	"abmag"	"17.14600"	"aberr"	"0.06800"	"upperlimit"	"0"
"photometry"	"MJD"	"52064.42"	"band"	"B"	"instrument"	"kait2"	"abmag"	"17.37700"	"aberr"	"0.06100"	"upperlimit"	"0"
"photometry"	"MJD"	"52068.41"	"band"	"R"	"instrument"	"kait2"	"abmag"	"16.85600"	"aberr"	"0.02500"	"upperlimit"	"0"
"photometry"	"MJD"	"52068.41"	"band"	"I"	"instrument"	"kait2"	"abmag"	"16.99000"	"aberr"	"0.11800"	"upperlimit"	"0"
"photometry"	"MJD"	"52068.41"	"band"	"V"	"instrument"	"kait2"	"abmag"	"17.08100"	"aberr"	"0.03400"	"upperlimit"	"0"
"photometry"	"MJD"	"52068.41"	"band"	"B"	"instrument"	"kait2"	"abmag"	"17.90500"	"aberr"	"0.05800"	"upperlimit"	"0"
"photometry"	"MJD"	"52070.39"	"band"	"I"	"instrument"	"kait2"	"abmag"	"16.88400"	"aberr"	"0.07300"	"upperlimit"	"0"
"photometry"	"MJD"	"52070.39"	"band"	"R"	"instrument"	"kait2"	"abmag"	"16.92900"	"aberr"	"0.02300"	"upperlimit"	"0"
"photometry"	"MJD"	"52070.39"	"band"	"V"	"instrument"	"kait2"	"abmag"	"17.24300"	"aberr"	"0.04800"	"upperlimit"	"0"
"photometry"	"MJD"	"52070.39"	"band"	"B"	"instrument"	"kait2"	"abmag"	"18.19800"	"aberr"	"0.08100"	"upperlimit"	"0"
"photometry"	"MJD"	"52072.41"	"band"	"R"	"instrument"	"kait2"	"abmag"	"17.01000"	"aberr"	"0.04100"	"upperlimit"	"0"
"photometry"	"MJD"	"52072.41"	"band"	"V"	"instrument"	"kait2"	"abmag"	"17.33000"	"aberr"	"0.05200"	"upperlimit"	"0"
"photometry"	"MJD"	"52072.41"	"band"	"B"	"instrument"	"kait2"	"abmag"	"18.34600"	"aberr"	"0.10500"	"upperlimit"	"0"
"photometry"	"MJD"	"52075.43"	"band"	"I"	"instrument"	"kait2"	"abmag"	"16.86700"	"aberr"	"0.03100"	"upperlimit"	"0"
"photometry"	"MJD"	"52075.43"	"band"	"R"	"instrument"	"kait2"	"abmag"	"17.12500"	"aberr"	"0.03500"	"upperlimit"	"0"
"photometry"	"MJD"	"52075.43"	"band"	"V"	"instrument"	"kait2"	"abmag"	"17.65900"	"aberr"	"0.07600"	"upperlimit"	"0"
"photometry"	"MJD"	"52075.43"	"band"	"B"	"instrument"	"kait2"	"abmag"	"18.77700"	"aberr"	"0.10000"	"upperlimit"	"0"
"photometry"	"MJD"	"52076.40"	"band"	"I"	"instrument"	"kait2"	"abmag"	"16.83700"	"aberr"	"0.05900"	"upperlimit"	"0"
"photometry"	"MJD"	"52076.40"	"band"	"R"	"instrument"	"kait2"	"abmag"	"17.22200"	"aberr"	"0.03100"	"upperlimit"	"0"
"photometry"	"MJD"	"52076.40"	"band"	"V"	"instrument"	"kait2"	"abmag"	"17.72800"	"aberr"	"0.03700"	"upperlimit"	"0"
"photometry"	"MJD"	"52076.40"	"band"	"B"	"instrument"	"kait2"	"abmag"	"18.76000"	"aberr"	"0.08200"	"upperlimit"	"0"
"photometry"	"MJD"	"52080.40"	"band"	"I"	"instrument"	"kait2"	"abmag"	"17.34700"	"aberr"	"0.08100"	"upperlimit"	"0"
"photometry"	"MJD"	"52080.40"	"band"	"R"	"instrument"	"kait2"	"abmag"	"17.57700"	"aberr"	"0.04300"	"upperlimit"	"0"
