"name"	"SN1961R"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/1962PASP...74..215H'>PASP 74, 215</a>"	"alias"	"2"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2012A%26A...538A.120L'>2012A&A...538A.120L</a>"	"alias"	"3"
"aliases"	"SN1961R"
"discoverday"	"6"
"discoverer"	"Milton Humason"
"discovermonth"	"11"
"discoveryear"	"1961"
"galdec"	"+325451"
"galra"	"011003"
"host"	"CGCG 501-112"
"maxday"	"6"
"maxmonth"	"11"
"maxyear"	"1961"
"sndec"	"+32:54:55.2"
"snra"	"01:10:01.46"
"photometry"	"timeunit"	"MJD"	"time"	"37609.5"	"abmag"	"17.0"	"source"	"2,1"
