"name"	"SN1997ew"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://www.cbat.eps.harvard.edu/iauc/06800/06804.html'>IAUC 6804</a>"	"alias"	"2"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2012A%26A...538A.120L'>2012A&A...538A.120L</a>"	"alias"	"3"
"aliases"	"SN1997ew"
"claimedtype"	"II?"
"discoverday"	"27"
"discoverer"	"Supernova Cosmology Project"
"discovermonth"	"12"
"discoveryear"	"1997"
"galdec"	"+034908"
"galra"	"082425"
"host"	"A082425+0349"
"hvel"	"130000"
"maxday"	"27"
"maxmonth"	"12"
"maxyear"	"1997"
"redshift"	"0.59"
"sndec"	"+03:49:08.0"
"snra"	"08:24:25.09"
"photometry"	"timeunit"	"MJD"	"time"	"50809.5"	"abmag"	"23.9"	"source"	"2,1"
