"name"	"SN2008gy"
"source"	"name"	"<a href='http://www.rochesterastronomy.org/snimages/snredshiftall.html'>Latest Supernovae</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://www.cbat.eps.harvard.edu/cbet/001500/CBET001565.txt'>CBET 1565</a>"	"alias"	"2"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2012A%26A...538A.120L'>2012A&A...538A.120L</a>"	"alias"	"3"
"aliases"	"SN2008gy"
"claimedtype"	"Ia"
"discoverday"	"29"
"discoverer"	"MASTER"
"discovermonth"	"10"
"discoveryear"	"2008"
"galdec"	"+191317"
"galra"	"031002"
"host"	"PGC 1584648"
"hvel"	"8700"
"maxday"	"29"
"maxmonth"	"10"
"maxyear"	"2008"
"redshift"	"0.029"
"sndec"	"+19:13:23.1"
"snra"	"03:10:00.96"
"photometry"	"timeunit"	"MJD"	"time"	"54768.5"	"abmag"	"17.7"	"source"	"2,1"
